20,25,41,26,7,11,3
21,15,48,6,28,42,25
11,9,44,19,4,12,30
9,24,49,32,2,26,17
39,49,4,11,7,26,48
8,29,12,18,7,31,26
35,8,10,26,11,27,31
10,30,36,49,22,17,28
1,45,17,13,16,24,49
46,17,35,33,30,4,26
26,32,23,14,22,30,24
44,36,42,31,43,10,15
18,48,3,16,9,27,49
41,2,12,18,1,46,33
43,20,2,21,24,30,6
11,48,5,41,12,29,25
47,40,8,27,45,14,43
4,25,31,6,24,13,36
3,40,22,20,9,30,7
37,18,34,11,4,40,22
17,36,7,31,26,28,38
49,22,8,43,34,32,7
36,11,31,24,18,32,42
6,9,1,42,15,33,41
47,29,15,23,6,22,40
37,1,34,9,4,20,6
39,37,5,49,34,28,6
26,41,34,9,37,22,5
25,30,21,41,14,13,8
49,21,33,19,13,35,22
14,3,10,4,6,36,11
16,28,33,6,22,38,20
26,35,16,33,15,12,48
42,39,13,21,45,24,8
46,37,14,12,20,16,23
16,22,34,45,29,32,17
18,39,31,45,7,20,13
4,1,39,20,14,49,34
27,46,38,1,11,12,34
7,18,42,2,1,6,20
22,12,33,18,13,7,31
37,49,20,44,41,33,24
20,22,36,16,48,4,28
3,22,1,34,11,43,14
22,19,6,39,8,43,49
48,31,35,49,37,22,39
6,25,39,16,36,32,42
45,22,25,11,32,33,9
14,22,48,24,37,29,36
5,3,11,30,26,34,13
17,44,47,43,38,9,8
40,44,14,17,41,18,39
45,35,38,27,18,34,33
13,3,44,17,41,5,40
41,11,31,48,10,40,1
28,42,26,19,46,27,23
29,16,39,24,44,1,12
18,1,43,47,10,24,22
27,2,49,1,5,10,14
6,18,38,37,45,23,48
42,8,24,18,44,39,21
17,7,28,15,42,31,20
14,49,17,8,12,6,38
13,22,4,19,45,41,46
19,43,45,11,49,44,37
25,14,8,30,15,29,42
41,9,6,29,31,2,26
23,3,38,18,35,1,25
26,39,18,49,48,27,9
45,37,31,16,10,14,42
1,4,14,19,32,43,11
37,9,46,35,29,33,40
42,23,24,21,5,37,36
14,19,1,31,22,35,32
26,19,38,8,1,6,7
13,36,17,47,48,39,38
28,2,42,40,14,36,30
15,10,31,37,30,49,9
25,31,23,24,42,44,28
21,3,37,20,41,27,24
6,23,15,33,36,40,7
34,22,48,14,8,16,42
49,14,17,44,15,7,47
47,40,42,31,49,34,44
41,21,8,18,14,31,49
42,13,33,8,48,38,23
35,12,13,5,2,17,33
13,18,25,20,4,5,27
37,13,41,44,3,38,34
24,32,4,12,48,28,19
23,3,1,35,4,21,5
28,9,33,41,49,15,29
40,7,34,16,4,24,1
37,12,39,40,15,41,22
45,26,29,3,25,23,36
4,23,10,17,22,45,36
45,3,15,8,20,6,13
1,28,18,11,35,39,26
27,37,32,47,7,34,25
5,29,19,28,30,23,37
46,27,8,11,1,39,47
41,13,17,39,28,48,26
12,24,27,39,47,35,31
22,33,19,4,1,48,49
44,32,18,29,2,6,3
25,14,2,44,33,48,32
10,19,26,12,24,6,41
29,42,43,1,21,12,28
44,45,35,39,8,11,40
47,14,34,48,36,27,31
18,45,47,7,12,5,26
19,38,31,39,44,12,16
16,3,15,34,24,7,21
40,3,45,46,35,28,16
23,3,6,48,27,45,33
44,27,41,36,47,23,33
46,40,35,7,20,36,48
17,29,39,47,14,36,16
40,15,31,11,16,18,49
48,17,20,42,40,38,41
27,34,30,44,12,32,25
42,43,4,20,47,28,17
2,21,23,43,18,37,6
20,45,16,42,4,9,40
32,34,43,23,33,4,37
26,14,40,9,2,37,1
27,4,5,3,23,16,19
6,11,9,21,36,27,42
44,39,33,43,6,17,30
5,10,9,38,34,26,22
20,17,44,1,36,43,2
48,32,30,19,38,14,3
5,24,3,41,30,31,25
13,32,18,36,40,4,27
47,49,5,27,2,43,9
29,8,4,23,14,12,21
44,49,33,17,6,48,47
49,28,44,3,27,18,40
24,42,22,32,19,30,12
37,32,19,6,16,12,3
22,3,21,9,20,29,39
17,32,34,45,13,44,6
26,13,19,43,15,34,4
29,38,15,37,27,39,8
40,9,12,45,8,16,6
46,30,49,14,42,20,11
21,20,13,11,44,45,29
36,4,25,20,45,27,29
2,20,17,38,37,9,28
45,3,27,4,42,38,5
42,12,43,26,36,41,45
35,8,33,47,23,29,17
19,2,21,33,18,39,6
40,22,44,20,4,9,38
28,44,40,21,31,30,19
33,40,11,20,21,36,29
38,46,10,48,6,49,26
9,21,34,4,22,35,33
14,39,35,29,48,18,28
17,1,14,41,44,35,47
18,28,5,33,26,12,25
19,14,3,16,20,22,44
9,2,30,22,39,43,28
23,41,40,46,20,44,26
41,24,40,13,43,23,5
35,11,24,7,13,39,18
28,21,31,44,24,47,2
19,38,48,10,35,1,8
36,30,28,8,11,1,5
7,13,9,19,38,28,33
33,25,17,7,32,46,37
30,44,21,45,36,33,24
16,40,22,49,31,15,30
19,33,31,34,23,20,28
15,48,14,42,8,19,40
49,3,2,11,25,6,28
30,26,10,41,40,28,31
42,29,19,27,15,41,36
44,29,1,42,30,14,9
45,39,1,21,48,10,27
5,21,7,38,15,26,18
12,2,47,40,35,29,21
32,1,34,14,18,16,42
13,28,42,17,40,10,35
8,25,40,6,45,5,18
38,11,15,7,27,34,24
32,33,16,12,36,3,29
15,29,33,2,12,48,45
7,15,41,48,9,6,14
6,15,22,28,39,29,4
45,20,15,14,1,21,12
16,43,18,28,48,15,22
20,16,8,1,27,12,28
49,44,7,43,4,35,40
7,19,35,17,9,27,43
30,28,32,48,42,23,12
35,9,7,23,13,8,33
39,5,10,19,42,28,21
23,46,27,49,25,6,42
32,17,10,47,38,31,28
32,30,7,24,1,28,20
25,41,37,6,3,15,23
18,30,4,45,47,33,41
36,43,16,44,21,20,41
38,12,10,26,37,22,43
21,12,6,34,37,16,38
5,4,16,41,18,33,26
42,38,48,49,4,35,40
46,39,31,33,18,16,29
17,8,24,21,46,16,34
48,26,45,1,39,24,17
21,26,11,45,48,14,40
26,8,10,20,39,36,38
48,32,34,15,23,8,19
24,15,37,49,28,3,5
15,10,48,35,41,2,28
32,33,29,44,40,22,36
46,30,12,48,36,49,40
45,26,39,10,4,12,35
22,1,16,30,29,24,10
47,15,3,12,4,19,36
17,5,47,22,43,32,9
18,49,5,26,38,15,20
37,29,43,31,27,33,39
1,4,44,32,34,42,46
20,42,21,33,30,49,7
23,27,6,3,16,5,9
9,22,27,37,32,39,30
3,47,12,29,49,36,46
23,40,30,41,34,16,28
5,13,25,38,45,3,26
4,46,29,3,36,18,17
41,20,17,8,44,36,37
37,49,24,45,22,7,42
32,23,1,33,13,5,39
25,16,5,24,13,6,9
38,46,25,6,37,12,8
17,34,45,28,30,48,2
39,22,38,25,45,4,30
6,7,3,48,46,4,16
16,44,38,11,31,5,27
22,17,25,40,8,31,46
46,29,48,12,44,24,25
12,30,4,47,42,43,27
43,7,30,34,44,4,1
45,46,27,47,42,48,14
7,14,25,47,31,10,42
44,14,25,36,13,37,1
20,28,17,6,35,16,45
31,44,26,16,32,11,38
11,14,28,37,13,4,36
38,39,25,8,26,2,18
44,40,2,31,49,33,19
39,44,13,35,26,32,11
20,8,4,40,26,49,18
30,31,48,21,39,17,8
48,45,16,37,7,12,24
27,38,11,22,40,5,13
28,41,3,13,17,8,1
23,11,32,29,12,6,1
4,10,7,15,2,27,47
39,20,13,37,49,26,40
46,6,45,21,9,23,20
43,28,15,8,19,24,27
29,23,44,30,7,27,31
33,21,7,44,29,28,26
5,20,49,44,36,21,24
49,22,24,45,6,23,5
27,28,23,43,21,48,18
14,36,37,33,46,34,21
22,39,23,27,36,25,19
25,7,44,12,14,43,29
28,37,2,14,40,47,32
30,27,45,12,17,38,11
7,17,38,35,28,32,11
40,23,29,47,10,45,30
18,21,11,38,32,8,36
36,41,7,48,31,16,47
8,7,36,14,44,11,35
37,21,48,36,2,46,23
23,15,17,34,8,36,41
46,24,5,43,48,21,33
17,7,12,31,43,6,21
4,19,43,25,27,16,14
1,47,22,18,11,12,16
8,37,15,35,24,30,9
46,7,45,38,17,33,35
41,30,12,40,25,47,5
18,31,11,32,37,47,44
49,2,31,34,36,42,22
16,14,1,21,47,27,20
19,34,27,26,23,14,43
12,8,32,49,47,7,44
4,21,12,41,33,44,37
14,11,39,35,5,16,4
31,34,29,4,2,6,5
49,31,14,30,10,39,2
45,1,29,13,23,37,43
35,24,1,10,37,21,31
3,35,25,45,16,11,8
10,15,7,8,30,28,29
45,18,29,9,40,23,31
9,19,21,45,24,6,44
26,34,4,48,29,5,30
2,4,20,18,48,37,39
1,5,31,15,49,45,32
7,37,24,22,44,5,12
8,39,32,15,27,49,7
22,27,41,25,16,18,42
8,31,42,14,25,23,47
25,38,19,47,5,27,10
42,19,23,24,15,49,31
24,23,3,48,15,45,39
36,22,26,46,12,30,17
16,10,21,27,31,46,24
1,11,26,23,33,4,10
23,12,6,49,9,11,28
2,7,42,8,1,36,34
36,11,24,32,3,35,6
36,45,31,32,48,19,2
24,2,48,47,13,12,32
1,47,28,4,3,9,8
15,31,3,10,24,8,16
9,2,18,32,41,4,45
8,47,48,12,39,32,14
17,7,2,45,29,30,15
9,7,33,42,31,45,32
49,19,2,30,17,35,1
30,18,34,17,22,37,47
47,2,32,37,35,16,14
30,35,24,37,43,29,25
45,44,27,7,37,20,43
10,30,16,12,13,24,29
45,21,23,8,48,22,46
37,38,3,5,11,9,41
28,33,25,10,43,27,30
26,35,13,43,33,10,49
33,29,16,32,17,26,48
22,16,21,27,32,2,48
12,30,14,10,1,41,49
41,24,2,17,7,6,36
42,49,34,36,31,21,3
38,2,30,36,43,18,8
33,2,42,10,40,49,24
36,29,9,20,22,16,5
34,25,31,28,3,46,41
38,48,11,3,23,24,36
12,23,49,21,37,28,38
6,34,2,8,37,43,28
23,33,36,12,5,32,48
17,30,42,48,3,44,15
12,47,13,21,26,15,27
3,6,14,21,41,47,2
25,19,9,36,44,27,23
11,44,15,8,9,36,2
33,13,7,45,23,36,17
32,3,4,45,39,1,44
22,24,2,25,32,3,35
17,27,10,24,2,15,26
11,49,37,4,34,29,12
34,14,33,43,39,48,41
6,31,29,1,44,33,42
45,23,30,37,32,40,39
29,27,9,43,2,18,6
32,9,25,28,40,48,1
27,37,21,14,18,42,12
19,9,23,13,16,6,7
26,9,43,22,18,35,31
19,36,24,25,40,35,49
47,22,4,36,29,24,41
46,33,35,6,11,39,24
49,15,11,32,35,22,2
33,25,26,40,39,36,49
23,41,22,16,11,37,42
43,23,10,8,5,34,41
37,36,19,45,12,41,34
8,41,30,38,11,10,26
4,19,43,26,15,23,42
31,37,3,48,13,33,39
29,17,46,20,30,11,21
48,19,31,20,2,11,15
32,15,11,36,33,35,19
46,16,7,9,49,22,39
28,16,19,45,11,30,8
14,32,10,26,23,11,12
13,26,20,18,14,29,10
12,21,26,32,28,20,4
48,11,34,1,49,44,30
42,23,48,8,5,24,32
20,44,19,39,24,1,34
11,10,24,1,18,21,32
44,46,14,26,2,29,10
23,24,5,25,28,43,40
17,29,41,9,49,14,38
19,45,44,43,40,9,4
44,42,18,11,35,45,36
11,26,17,16,25,33,27
40,45,12,42,34,22,14
15,34,10,21,35,3,42
8,4,21,18,24,20,2
48,3,31,6,36,23,43
6,2,10,16,8,35,37
31,33,16,36,40,24,17
19,43,47,26,6,31,10
21,43,6,15,33,16,22
44,29,46,17,23,14,20
38,35,42,15,30,25,18
16,36,44,10,17,37,18
34,21,49,7,24,47,11
27,26,44,43,39,34,45
38,14,34,46,1,37,13
5,29,15,3,7,21,16
16,43,49,12,1,30,4
31,48,22,11,34,30,14
18,3,11,40,43,12,20
41,33,25,34,26,12,19
17,43,4,47,41,37,16
11,8,33,21,29,31,34
36,35,30,8,6,39,23
19,24,44,40,25,28,6
17,24,28,44,27,23,38
15,3,35,48,23,6,9
17,4,15,16,42,11,29
38,45,17,15,46,29,47
11,39,13,7,1,37,45
25,21,10,47,9,41,3
20,19,49,11,33,40,32
48,15,23,30,12,10,7
22,2,40,48,9,5,11
45,34,36,15,23,26,7
34,15,8,2,42,32,6
11,40,26,37,36,10,49
32,39,16,22,5,46,34
17,36,46,24,25,2,3
33,25,22,42,19,29,6
46,8,16,35,44,41,14
35,18,38,43,16,15,29
47,5,10,29,16,15,28
15,26,44,7,6,43,3
47,6,37,25,26,28,1
13,33,31,6,1,46,17
33,35,2,32,4,6,21
46,8,23,32,28,22,12
28,32,29,38,25,37,15
32,7,46,31,26,47,17
24,15,10,43,14,37,33
42,5,31,30,43,26,41
43,45,3,35,11,4,46
44,12,32,29,6,36,49
46,4,27,35,23,36,43
22,43,29,19,34,16,6
22,8,17,25,9,4,24
34,21,26,25,4,39,30
18,31,22,12,9,45,48
32,37,6,35,9,33,19
16,14,45,23,48,36,15
45,25,24,36,29,14,21
5,31,37,24,42,43,17
27,20,29,45,41,16,26
32,1,9,18,8,43,33
22,3,11,1,6,8,20
48,30,23,41,15,18,29
10,14,39,19,36,35,40
49,24,35,42,23,6,2
14,30,9,38,44,48,19
10,39,42,2,24,5,35
28,8,36,26,40,44,30
30,29,39,48,17,34,22
33,10,42,3,26,22,16
14,48,31,24,47,28,25
30,29,35,24,28,46,44
33,29,26,17,4,22,3
35,9,14,34,15,32,8
30,11,48,12,24,20,16
41,44,38,45,6,35,8
32,5,17,29,22,9,43
46,44,34,40,38,35,8
16,36,8,39,14,44,17
38,47,27,19,11,44,35
12,26,38,15,32,42,29
20,15,42,8,11,21,25
20,33,49,28,12,22,36
22,26,48,37,9,10,35
20,25,1,34,39,38,17
45,3,20,34,21,11,27
1,49,6,3,44,12,8
6,38,18,13,20,44,12
3,43,45,8,46,27,12
9,10,29,6,41,34,3
38,24,15,8,16,25,3
49,35,20,10,15,16,27
14,12,11,44,41,36,48
43,21,32,31,19,11,13
29,47,21,6,14,19,1
24,31,12,44,20,42,11
49,12,23,36,40,31,17
46,29,49,14,47,31,34
48,21,3,38,25,4,20
24,14,8,25,44,26,17
44,46,21,11,13,5,41
47,29,12,24,46,13,1
8,15,41,36,13,1,22
5,2,1,3,16,24,30
12,29,33,34,2,6,9
8,9,3,1,43,42,40
31,44,41,23,2,48,39
7,42,29,47,9,6,16
33,36,14,32,27,3,45
17,31,23,21,16,12,9
44,25,10,21,26,45,27
17,15,27,14,24,22,46
6,3,35,18,36,32,46
29,41,44,15,24,13,37
21,8,29,2,27,37,33
34,48,2,29,13,14,27
4,46,16,44,48,1,21
21,26,35,39,46,17,20
7,41,40,10,14,35,24
10,38,23,21,48,6,9
16,26,43,35,44,21,28
7,9,36,16,19,49,4
26,22,19,16,29,24,36
37,8,2,6,32,49,11
2,48,39,1,23,40,26
32,39,6,3,47,19,10
17,2,11,27,30,24,39
34,1,33,48,20,42,43
42,45,5,11,36,22,31
2,7,43,26,23,38,36
46,7,6,32,8,18,2
24,18,11,40,42,46,13
26,44,34,18,45,10,5
13,9,22,45,48,3,8
23,42,31,30,1,7,39
34,8,46,35,12,28,18
5,38,2,20,33,6,18
19,29,5,40,17,39,6
5,14,33,3,47,16,15
33,34,19,15,36,45,44
47,28,43,29,5,48,15
8,27,30,12,42,4,38
17,43,18,36,8,7,25
40,8,4,6,12,20,18
5,39,49,1,31,34,32
16,47,8,46,13,40,43
23,28,13,36,4,21,40
16,28,14,6,24,8,2
48,12,17,25,22,46,45
42,38,3,25,12,18,34
35,46,1,19,27,38,7
34,11,40,38,35,44,6
30,4,13,23,45,27,7
37,10,45,23,29,40,30
31,46,25,27,2,33,12
17,26,15,27,37,16,35
42,34,28,25,44,16,31
43,5,41,33,23,34,9
33,45,39,7,19,5,46
21,1,30,47,2,15,42
31,38,36,35,29,20,12
47,24,21,14,20,12,5
17,32,21,1,25,36,47
29,20,32,6,40,11,49
34,11,10,36,9,18,5
17,27,18,41,1,29,46
24,6,20,26,7,25,48
24,28,1,15,23,21,26
48,5,15,20,46,13,41
4,6,20,35,22,17,47
43,36,33,31,19,25,11
33,15,24,40,6,9,1
38,35,28,49,25,17,14
7,11,25,6,30,19,34
45,6,23,4,42,13,16
11,49,36,35,8,2,12
8,38,48,35,3,18,32
33,11,22,40,28,27,30
41,43,2,18,38,37,22
26,4,2,33,47,35,13
21,44,32,26,23,38,2
38,16,49,28,34,43,47
26,49,34,22,15,40,43
31,27,5,17,9,18,46
6,44,9,18,41,7,42
6,40,2,33,13,42,14
46,4,23,47,49,40,36
41,17,5,39,45,28,43
3,28,24,12,45,44,4
13,28,25,22,37,32,30
8,46,22,4,19,1,37
29,8,2,40,23,44,1
37,41,49,33,5,30,6
30,10,5,46,11,15,34
37,7,28,4,1,23,33
22,7,1,12,4,33,29
14,17,46,29,1,39,27
18,42,39,25,17,23,45
45,44,29,40,39,21,32
5,28,40,35,43,24,8
47,27,38,10,32,2,14
32,25,6,44,46,4,7
31,3,38,19,25,18,47
5,22,20,27,40,47,15
35,45,18,2,34,5,24
12,33,44,35,5,25,42
25,12,35,16,10,37,14
29,27,34,32,24,12,9
13,7,49,2,28,3,38
11,7,29,10,41,40,23
46,16,13,33,35,47,38
11,4,47,46,37,31,1
2,42,17,38,44,29,3
7,23,26,12,4,10,8
30,2,25,27,11,37,28
35,37,19,24,36,46,2
20,15,24,35,27,42,49
37,1,21,46,13,17,42
17,5,40,3,22,47,28
44,7,34,31,11,47,16
44,24,22,43,1,20,12
26,36,21,28,11,6,16
17,8,3,39,37,26,34
18,44,22,28,9,13,17
21,5,11,36,28,6,12
3,17,49,44,12,1,16
35,13,3,40,36,42,45
22,28,24,34,9,25,14
34,35,25,43,5,2,29
4,15,2,22,47,39,43
32,17,15,25,29,42,39
9,38,1,17,8,44,18
30,17,46,27,20,1,39
36,14,48,37,33,43,9
28,25,4,15,38,45,10
26,38,25,10,42,15,12
25,23,12,11,14,36,4
34,42,15,17,4,46,3
18,31,48,29,3,38,33
35,21,19,41,31,14,13
30,32,34,40,20,22,38
9,42,49,14,19,10,8
42,27,5,37,1,30,4
17,38,20,48,18,45,41
45,20,41,28,29,11,43
43,10,33,34,28,4,13
5,20,15,43,9,23,46
24,19,37,7,11,17,40
24,22,49,9,32,11,45
46,6,35,38,48,33,43
6,48,25,41,33,15,13
16,21,35,34,9,15,4
16,9,17,27,13,10,5
21,24,35,31,43,12,22
1,39,14,40,49,33,13
18,6,21,26,12,24,10
41,35,6,10,29,30,21
42,25,18,15,19,22,5
39,44,17,20,7,49,38
20,48,22,9,25,42,37
18,13,43,39,7,20,34
41,24,23,31,14,33,32
42,41,48,46,30,38,49
1,21,18,47,9,24,44
25,49,9,44,11,41,31
45,17,31,14,2,43,25
30,25,22,1,8,29,7
18,7,20,16,15,9,46
9,38,42,6,13,47,35
33,38,15,29,11,44,42
27,30,41,6,2,5,38
39,40,47,3,45,21,29
36,22,13,15,24,40,38
11,42,13,10,27,20,36
2,6,28,25,39,4,33
23,21,31,38,28,5,17
14,23,18,19,26,3,1
26,44,37,48,24,39,8
11,27,30,29,1,39,43
6,18,44,19,47,8,38
40,21,14,17,24,3,18
42,11,40,22,7,34,2
29,39,49,40,1,11,17
36,11,22,30,48,29,31
26,23,3,43,14,28,38
12,22,7,5,44,27,25
1,10,26,11,15,5,22
22,12,11,37,29,19,41
4,8,9,40,19,33,38
27,9,33,19,35,45,5
39,40,37,35,10,43,31
17,24,40,10,29,38,28
31,19,48,21,23,37,8
13,10,43,30,26,1,17
32,35,22,19,2,42,31
26,32,29,33,37,24,20
26,40,18,19,45,30,3
43,26,9,3,35,25,33
32,30,22,14,9,19,28
44,39,2,49,34,27,23
20,6,18,33,9,27,7
40,24,5,4,42,23,41
39,20,23,15,12,14,5
11,31,29,9,47,14,41
34,24,1,33,44,14,21
21,20,16,32,29,7,49
36,17,37,39,18,23,16
15,13,10,45,48,17,39
44,21,32,42,1,2,34
17,44,31,27,15,45,41
45,9,24,5,11,23,16
33,35,45,7,47,17,41
10,38,43,32,1,13,45
39,19,43,29,37,4,46
30,2,27,13,19,49,22
34,2,47,6,12,23,19
8,30,10,29,16,31,40
18,40,49,45,7,16,21
14,8,48,21,9,19,4
21,9,36,19,46,12,42
34,32,42,37,26,21,8
38,30,33,24,35,26,8
48,1,9,17,3,33,4
39,45,31,6,42,15,34
32,18,11,9,2,29,30
10,38,44,2,13,1,28
14,47,12,6,32,24,39
35,20,30,47,7,11,42
17,4,20,9,35,34,8
8,46,6,44,15,20,28
3,10,13,19,48,37,42
6,27,46,30,44,33,29
44,21,10,35,47,19,34
14,35,2,9,30,3,48
14,16,35,23,37,31,13
28,34,18,31,17,30,6
23,41,9,2,40,24,32
26,49,12,40,18,8,44
15,13,1,9,45,18,3
2,15,23,32,19,28,30
29,12,46,22,27,32,35
36,39,41,30,45,49,48
40,2,12,42,24,14,46
15,38,20,1,42,37,18
1,18,14,17,15,2,48
32,28,48,3,31,43,25
10,35,21,38,15,12,47
4,36,31,7,32,24,8
39,9,49,44,15,45,33
40,35,31,47,29,9,36
48,34,1,7,44,25,45
33,9,12,44,37,36,8
37,28,46,2,41,39,47
10,34,30,43,1,47,2
2,1,23,44,16,26,30
44,5,28,38,46,20,15
11,21,44,31,25,32,36
8,35,9,28,16,14,29
11,35,33,40,27,42,41
13,46,31,14,22,25,28
2,40,39,43,30,25,27
31,13,19,26,15,7,39
36,24,4,39,5,42,25
19,47,38,26,29,9,27
33,17,3,35,38,25,22
31,42,6,20,13,24,1
43,35,25,6,42,32,44
41,18,39,42,33,21,3
46,6,14,40,32,27,28
6,23,33,22,18,31,40
23,2,18,25,8,28,5
47,32,29,46,28,1,34
15,8,3,25,5,2,38
42,37,10,12,30,19,47
49,1,32,19,37,31,39
25,40,48,20,12,33,37
3,7,5,38,1,49,37
31,36,15,9,45,19,42
46,27,28,39,20,25,17
45,12,34,47,1,29,15
47,26,10,20,23,29,5
46,4,19,42,7,6,18
47,38,9,41,48,44,16
10,14,24,47,11,2,21
33,12,5,21,26,13,11
2,5,19,48,8,29,10
16,31,9,15,17,24,3
5,25,18,23,46,44,14
46,3,24,39,18,15,40
45,28,8,2,33,14,16
42,10,44,33,34,21,40
33,2,19,10,42,39,26
21,27,35,15,40,37,32
47,49,29,13,14,20,26
27,12,24,29,21,38,42
22,26,10,39,3,4,40
8,5,3,2,29,30,25
42,48,17,7,14,13,32
29,33,13,43,44,2,27
23,28,33,10,24,8,7
33,20,13,43,14,48,5
5,44,19,47,11,43,39
27,10,8,3,36,2,12
15,43,35,33,32,2,31
12,3,21,29,36,38,34
8,5,18,37,13,35,30
47,49,40,2,26,45,37
2,38,48,12,30,7,6
22,13,11,7,42,16,45
37,11,47,39,21,5,31
9,10,29,35,23,2,15
31,10,46,4,23,26,37
49,40,24,6,48,22,17
33,49,43,32,10,14,1
47,10,20,23,26,27,13
18,47,42,46,40,45,24
40,41,31,13,17,19,29
28,17,5,31,37,25,39
26,33,31,36,16,3,13
41,25,32,19,24,15,14
41,13,23,3,40,9,36
47,18,36,25,39,28,42
46,29,15,37,9,39,4
17,41,1,45,48,37,6
20,9,18,4,41,49,23
32,14,33,42,48,18,49
46,9,5,30,27,32,24
36,2,47,28,11,3,38
37,20,25,16,45,5,34
33,41,18,38,48,19,39
26,17,20,28,29,8,7
14,32,16,23,24,3,40
41,2,15,13,16,4,17
24,5,18,25,35,9,12
15,5,1,25,28,20,23
37,34,25,27,30,44,31
20,5,1,27,46,31,11
15,47,48,19,41,10,37
5,22,17,47,2,20,46
5,16,37,34,43,45,18
48,10,23,4,37,15,29
15,42,4,24,34,40,37
12,17,14,48,19,32,5
29,15,1,38,2,10,26
49,19,47,34,6,23,8
19,8,46,26,48,35,49
38,20,37,40,14,2,29
28,41,45,31,6,32,9
19,34,35,32,9,5,48
7,19,5,12,34,10,1
16,23,22,4,49,17,10
49,15,47,1,41,28,31
7,24,43,14,28,31,10
33,28,18,26,36,9,48
22,33,17,26,19,21,32
6,12,30,14,41,22,5
29,49,35,40,33,2,36
45,35,46,5,16,9,10
18,15,6,29,7,46,45
45,38,29,30,13,8,21
34,1,6,43,19,35,5
