40,31,28,36,22,33,4,29
6,42,4,26,14,23,28,35
9,25,7,41,23,38,48,47
22,1,2,20,40,42,23,48
28,3,43,22,32,14,11,37
23,20,25,33,36,43,28,2
11,24,1,49,34,4,28,46
15,2,13,48,3,22,31,11
6,48,22,14,30,26,9,25
12,42,31,15,44,5,28,21
32,7,10,42,2,34,43,20
20,38,28,27,2,9,18,34
4,29,19,31,21,11,14,37
27,33,9,41,16,3,22,11
44,42,3,17,35,21,16,29
32,26,30,33,35,17,40,27
3,33,38,26,17,44,43,2
6,13,18,46,12,44,7,38
2,6,8,44,29,9,1,34
47,31,7,20,36,49,40,37
28,44,16,48,32,30,2,38
17,32,46,9,25,29,34,16
42,40,6,9,4,31,45,7
17,4,46,47,35,10,32,38
20,13,18,37,31,44,28,25
13,25,37,49,23,30,4,6
49,28,24,38,26,9,29,15
15,5,23,30,25,26,19,29
37,12,11,9,1,36,25,38
10,8,4,25,20,6,19,5
38,35,6,49,21,44,32,2
24,44,3,19,43,1,37,12
24,25,16,46,11,2,48,36
35,46,41,12,37,18,34,22
15,49,29,8,19,21,27,13
47,44,8,18,5,23,24,40
32,14,11,24,25,41,27,6
14,46,35,29,13,15,10,23
6,17,49,12,42,11,48,22
6,14,19,11,31,41,32,39
15,1,22,43,11,46,35,23
23,43,33,44,6,9,24,4
2,8,46,10,35,49,29,44
16,18,21,8,17,22,24,49
49,26,12,34,13,2,25,28
26,43,11,7,35,47,29,22
37,47,42,27,24,6,44,17
43,28,3,2,24,16,14,29
5,40,35,6,36,14,16,33
2,19,11,28,42,47,15,32
42,25,24,35,1,3,8,40
36,43,30,20,34,7,16,4
23,37,46,35,11,34,14,22
22,4,29,23,11,32,19,45
42,2,25,41,27,5,43,19
37,49,42,17,44,39,46,27
45,35,44,43,40,11,49,26
27,49,18,16,46,34,47,26
6,12,1,29,16,28,43,38
37,16,40,41,46,34,26,6
8,10,19,7,21,26,40,27
34,33,23,41,16,5,28,21
29,17,46,42,21,48,5,43
39,36,31,6,15,29,34,3
46,16,5,13,42,39,36,10
41,33,27,23,43,24,46,35
35,13,9,27,24,45,46,47
22,6,25,29,19,17,48,44
21,3,15,36,26,42,5,18
35,39,10,2,37,27,17,24
8,19,37,42,10,45,1,11
32,45,46,29,31,16,22,30
39,16,25,34,43,3,5,15
23,45,37,26,42,17,19,33
38,11,4,48,7,1,49,43
35,47,42,45,5,24,36,26
33,4,29,23,47,10,43,31
16,26,1,33,9,17,24,4
14,16,12,35,1,45,11,28
2,24,48,11,17,12,19,39
47,14,12,44,2,49,16,36
47,40,39,49,33,19,23,28
11,34,43,47,29,17,15,27
26,43,41,45,31,12,1,39
17,1,48,16,41,4,47,3
19,36,26,43,44,3,48,28
17,28,45,25,21,38,35,8
33,46,15,20,35,13,3,24
32,21,33,44,37,26,8,29
7,12,20,48,24,26,5,33
34,5,32,13,26,30,36,8
6,42,47,15,38,11,34,5
43,48,20,10,49,6,37,3
45,47,3,42,25,34,14,29
35,14,34,7,49,22,47,48
47,12,27,6,38,48,11,19
13,32,10,26,6,30,9,2
2,35,6,46,41,39,36,9
11,36,39,29,10,22,30,23
13,1,12,29,33,40,46,21
15,28,4,38,41,45,32,13
32,18,1,29,37,28,31,36
28,32,40,17,1,34,10,2
48,31,9,47,14,44,5,20
36,41,3,23,13,39,10,26
32,16,21,20,19,43,30,28
4,15,11,19,40,23,29,30
45,40,29,32,48,13,8,37
9,21,33,16,30,8,39,32
39,28,13,43,16,41,17,4
2,19,36,9,31,13,22,30
38,13,37,27,41,22,23,15
44,2,27,43,6,5,36,37
32,30,17,15,16,42,38,37
43,26,17,23,48,12,18,6
16,24,32,7,3,38,35,9
21,11,8,1,13,22,18,6
18,17,27,10,49,46,39,12
29,3,46,27,6,8,39,17
31,26,45,29,39,9,42,47
43,26,6,14,4,37,23,44
30,38,49,19,31,5,6,18
26,10,36,40,29,12,6,9
10,43,37,22,29,38,36,5
44,34,35,47,15,3,16,13
19,3,6,14,25,22,48,8
18,23,31,38,10,21,29,27
44,14,5,22,19,3,32,35
49,8,10,34,23,4,15,38
1,10,15,38,41,39,43,49
28,45,4,27,39,42,12,6
37,2,42,14,44,34,17,30
46,18,40,44,47,33,4,3
36,20,6,35,16,26,46,48
41,10,3,11,39,18,8,31
37,47,14,29,12,1,5,44
19,38,41,11,4,2,22,47
42,17,13,16,26,2,32,41
20,26,43,12,29,17,34,13
12,17,48,6,4,13,35,38
25,46,20,14,10,43,1,27
18,27,32,6,9,45,19,10
28,26,13,3,24,48,9,33
35,43,31,16,24,21,23,3
37,20,42,34,31,36,45,29
41,45,30,6,47,5,16,39
41,39,38,42,11,16,25,15
21,31,18,2,39,7,19,23
28,31,27,13,49,16,35,15
18,3,36,22,42,5,40,26
17,29,40,38,49,34,21,9
20,41,3,31,1,48,4,19
21,48,28,38,25,20,8,34
25,2,31,40,20,11,41,6
38,37,6,4,21,3,22,40
27,25,7,47,39,23,4,48
30,3,2,7,40,6,35,47
49,10,25,42,48,26,3,28
19,21,10,17,2,42,18,34
41,46,43,22,36,48,5,33
29,48,3,46,14,36,40,9
6,49,34,3,19,43,15,11
34,16,33,43,48,28,11,7
40,42,21,32,27,39,18,16
2,20,23,24,12,22,37,14
30,45,18,1,22,4,29,23
18,14,33,8,35,32,24,34
39,25,7,9,2,16,24,17
41,20,29,44,1,30,13,9
5,36,14,46,19,18,21,4
25,21,47,31,49,8,19,24
4,11,22,23,17,13,8,19
34,1,47,3,41,17,14,2
49,19,13,4,23,24,25,17
33,47,17,41,6,18,28,10
7,15,5,29,22,37,36,21
39,48,18,41,34,38,10,37
33,23,38,22,8,28,44,24
36,45,10,22,40,6,31,18
17,20,21,6,39,25,5,35
47,37,24,23,42,9,48,25
39,32,7,40,6,27,16,26
3,45,17,18,36,8,28,40
5,47,10,17,24,12,13,32
33,31,44,48,36,19,28,35
46,11,34,7,4,41,30,3
9,31,40,32,11,34,2,19
10,26,49,18,25,1,16,37
7,48,28,1,40,24,22,45
46,15,27,36,10,33,39,26
32,13,14,30,9,19,12,7
2,26,34,48,5,39,10,44
44,37,9,30,14,42,5,47
26,48,8,31,17,27,30,5
43,47,21,1,7,30,13,12
9,8,3,42,10,38,13,14
37,4,5,12,31,35,33,24
32,2,45,21,41,38,6,27
42,36,6,14,2,46,45,33
29,33,40,47,46,3,36,17
20,4,18,1,12,34,33,44
9,21,35,16,2,36,25,37
22,5,38,29,15,31,24,26
6,18,17,42,30,38,21,43
29,16,31,32,13,12,18,20
48,43,37,6,42,47,33,45
48,9,6,34,3,17,5,46
37,8,17,40,43,42,30,4
30,24,19,15,21,9,35,17
15,41,1,21,39,28,47,14
15,20,30,8,1,24,6,16
44,14,38,11,36,48,37,23
19,17,32,45,48,3,7,18
24,18,2,11,5,20,14,38
16,44,4,41,29,37,20,23
45,43,25,6,32,22,19,24
46,30,16,40,1,34,28,9
13,23,41,36,8,30,18,2
24,44,9,22,23,18,10,39
32,7,3,12,42,38,18,21
26,3,29,27,41,5,49,21
5,37,28,3,33,49,6,45
47,3,20,18,42,24,49,22
20,39,44,36,22,3,17,32
23,32,12,42,9,21,4,24
2,32,27,15,35,25,21,7
31,6,3,22,49,29,36,16
17,49,35,42,45,37,44,4
14,9,28,44,33,21,3,25
2,40,12,20,27,21,7,13
31,25,22,24,5,43,29,21
23,38,40,34,9,44,19,21
39,35,13,2,9,32,47,31
25,42,7,11,38,23,21,3
26,30,27,45,10,38,29,34
15,37,28,16,31,22,19,25
24,47,11,42,41,36,13,43
44,45,25,21,4,26,49,18
3,9,38,36,30,1,46,24
6,20,2,8,10,31,19,44
3,37,25,49,43,33,35,45
35,46,10,47,23,38,41,39
14,45,20,47,24,17,39,38
5,9,42,28,11,20,49,37
14,49,21,28,38,41,48,13
21,45,27,9,13,20,23,8
39,13,17,27,3,4,31,34
40,27,8,23,20,10,39,4
10,12,48,44,27,16,38,21
30,31,34,6,37,23,27,28
15,47,42,12,46,22,45,17
31,44,45,19,38,29,26,12
28,30,21,42,13,34,45,5
14,28,29,41,39,26,11,7
31,42,25,36,48,15,29,30
30,20,34,33,16,10,5,31
10,31,26,37,47,48,46,27
45,39,15,2,41,29,42,10
47,39,34,30,33,44,45,40
31,4,46,22,36,25,39,8
4,34,21,23,25,17,33,16
31,34,47,13,9,12,43,15
38,11,36,19,28,20,27,17
43,45,38,13,23,21,6,49
41,37,44,21,32,29,39,14
44,38,4,35,34,23,41,39
1,31,47,44,26,16,45,23
39,22,35,30,29,32,7,40
47,7,49,33,29,6,26,16
6,49,41,31,37,25,20,12
40,5,44,6,1,26,29,46
11,5,34,32,40,41,18,36
10,47,49,1,33,42,20,35
33,7,43,25,35,44,14,37
47,14,49,12,41,26,4,3
30,28,15,26,12,8,19,38
46,32,34,36,3,13,39,24
31,14,33,18,35,41,22,16
30,17,10,25,31,36,43,47
32,20,43,21,44,23,8,35
35,24,27,23,4,15,41,45
22,16,36,23,48,7,39,9
41,30,1,29,33,14,21,12
21,39,12,6,24,19,2,13
18,29,41,9,39,10,34,45
3,4,15,13,49,16,38,36
14,15,12,26,16,48,5,37
10,9,11,3,42,47,8,21
16,32,5,9,11,21,43,8
10,19,21,25,8,31,14,12
24,36,25,37,43,3,38,4
28,37,22,18,16,2,38,5
11,30,42,48,27,6,45,28
3,16,45,22,25,21,36,2
24,4,14,26,12,40,31,32
9,49,22,17,30,1,21,7
31,7,19,10,3,14,39,46
32,44,26,18,34,2,8,5
22,42,6,12,49,23,28,15
28,14,10,26,23,15,8,38
33,6,12,11,36,2,15,1
33,37,27,26,40,23,31,6
4,32,25,42,31,15,46,19
38,13,20,22,21,35,37,34
45,30,14,34,43,12,44,46
32,18,33,46,39,42,30,25
26,33,7,32,13,9,38,15
25,43,39,17,24,6,23,41
31,42,29,28,10,46,19,38
41,36,6,42,49,32,44,17
39,38,2,24,45,34,8,47
28,22,33,10,15,14,4,9
15,37,23,22,33,30,45,13
8,33,5,31,22,1,40,13
41,13,25,19,30,6,9,27
19,46,15,40,31,39,18,23
15,41,16,40,31,22,29,7
16,3,34,6,23,49,1,43
32,17,7,26,13,8,25,40
31,28,48,21,32,23,38,45
38,5,18,40,7,17,28,47
40,37,14,46,41,15,12,30
6,46,34,31,20,33,23,29
40,19,31,10,18,20,9,16
23,12,27,24,22,18,49,41
21,47,23,31,24,1,20,22
42,5,32,38,27,34,13,25
7,17,29,5,14,13,37,38
20,2,4,25,7,17,14,26
27,2,28,6,36,44,42,30
27,43,5,7,38,21,41,40
48,44,7,38,28,2,47,49
7,27,8,14,44,28,9,31
13,27,40,34,16,10,6,37
45,24,28,30,26,4,14,17
49,35,17,29,10,21,28,4
2,37,33,1,10,24,36,28
35,43,13,47,10,39,29,19
41,46,23,38,22,26,20,3
38,14,49,1,35,48,19,27
10,38,12,27,9,36,20,4
49,42,23,24,1,30,35,37
41,25,30,19,34,20,38,35
7,1,34,48,2,4,17,18
40,33,29,17,13,32,16,37
32,28,10,44,35,9,13,41
45,30,35,7,32,20,28,31
34,43,21,32,1,41,16,19
26,18,14,9,24,13,7,12
37,29,12,11,1,49,2,9
32,20,12,41,13,6,37,1
22,10,4,17,16,49,28,18
41,4,17,14,6,33,44,42
44,11,48,5,4,28,8,13
39,48,20,1,17,7,15,31
7,6,31,25,16,37,33,21
6,13,42,34,8,35,19,33
22,6,42,48,16,29,49,27
36,26,22,1,7,39,49,46
28,37,24,14,3,47,33,39
23,3,24,37,48,25,28,21
47,44,30,17,4,21,15,37
23,6,13,29,48,24,1,18
39,21,40,35,46,28,29,45
3,19,31,13,44,25,47,38
42,36,24,33,3,40,16,2
49,2,20,1,3,33,45,8
43,32,23,17,42,9,37,38
36,37,16,24,31,34,38,48
39,38,3,37,13,40,26,32
29,45,34,1,5,3,26,41
6,18,11,24,4,41,25,10
20,41,6,8,26,43,25,4
34,27,33,43,48,24,32,6
49,19,14,4,34,27,47,11
3,29,28,6,37,19,13,16
33,46,44,19,7,22,42,15
18,23,1,4,47,39,42,19
49,25,23,24,48,31,42,18
32,31,6,2,44,47,10,27
38,37,35,7,22,46,27,19
3,42,49,30,25,39,14,10
45,4,5,32,12,17,22,43
49,32,40,25,36,28,5,20
49,46,13,28,33,24,23,47
13,36,7,31,14,40,19,44
37,19,23,32,46,34,39,21
13,22,37,18,6,24,14,33
31,43,21,42,22,17,36,49
49,31,15,35,43,33,7,17
10,16,5,33,7,2,31,6
22,48,33,7,42,18,34,14
39,8,12,30,3,34,29,44
5,15,40,38,39,27,6,14
42,39,27,33,6,17,34,41
44,5,7,21,12,38,41,31
11,6,3,39,14,33,48,42
35,48,44,11,33,27,20,19
1,20,8,45,29,11,26,23
35,8,30,25,14,47,27,19
37,28,26,32,7,27,1,23
9,16,20,14,41,47,32,8
4,36,47,11,7,44,1,35
28,38,22,19,10,44,32,23
17,37,36,12,39,35,22,42
46,33,26,30,17,24,2,11
43,12,3,18,6,2,5,36
15,47,23,3,39,14,20,13
35,17,24,26,31,44,6,7
45,44,42,48,43,9,6,1
36,21,39,28,40,37,23,19
46,29,34,23,26,1,3,40
29,21,27,20,35,4,36,11
35,17,27,3,39,24,18,41
20,18,46,9,48,34,47,44
20,35,31,4,9,6,11,33
26,46,33,29,11,39,14,19
47,18,43,27,1,34,10,19
43,2,28,31,8,46,44,17
6,18,8,1,22,26,44,4
4,38,10,34,18,23,12,25
33,36,41,39,13,23,47,14
4,49,47,23,20,28,29,27
37,18,36,30,23,38,1,45
38,6,49,29,27,8,24,18
12,29,5,33,36,39,10,18
7,26,31,29,19,2,13,8
16,32,11,26,43,49,15,37
44,35,26,40,11,45,23,3
19,38,28,11,15,20,6,1
16,4,25,18,39,26,11,30
45,4,10,26,7,3,21,2
18,41,45,44,14,10,38,15
9,44,35,31,17,43,7,22
30,38,6,20,25,46,22,4
45,10,20,7,24,9,29,18
5,30,40,8,10,7,17,2
6,2,4,25,35,39,43,14
23,22,43,48,4,28,35,36
8,34,38,21,13,23,49,12
46,29,22,23,44,24,25,26
21,45,46,44,48,3,17,2
42,14,19,31,32,39,47,17
10,4,2,23,35,31,25,9
3,34,7,29,25,32,27,36
24,15,26,44,6,39,37,47
6,44,43,17,34,7,24,48
43,27,47,44,48,36,23,28
30,41,8,49,4,36,40,18
36,21,17,25,8,18,7,46
44,22,7,48,2,36,18,49
27,20,16,33,9,47,3,23
4,5,30,32,26,17,31,42
25,26,23,31,21,34,45,15
37,40,22,19,16,24,29,11
20,47,48,30,3,33,34,41
6,20,13,47,36,31,5,22
15,16,12,27,25,5,3,18
41,10,8,2,39,1,37,4
26,23,40,44,35,41,20,32
10,20,31,46,11,4,32,39
5,6,44,37,17,46,35,1
36,8,35,41,38,34,17,43
29,5,16,37,22,35,49,18
40,41,33,37,28,31,48,24
35,23,20,21,7,48,10,32
6,25,19,28,11,33,20,9
33,18,34,44,31,38,42,36
48,24,38,17,42,14,19,12
13,12,29,24,27,28,10,38
14,19,17,12,18,41,25,28
8,35,18,27,3,44,33,41
19,42,30,24,48,39,22,45
13,20,5,34,49,31,33,4
18,25,6,49,46,5,26,21
6,38,33,40,23,36,42,2
17,36,41,34,20,1,9,11
27,7,44,24,45,25,21,1
37,19,2,38,31,13,12,14
39,27,20,28,2,32,45,16
17,12,22,26,7,20,37,25
5,9,15,6,4,22,17,35
44,10,32,35,20,18,28,31
19,36,4,31,44,25,14,1
27,6,44,17,32,29,15,22
45,36,5,23,9,15,18,19
30,11,9,7,17,39,44,46
9,16,13,22,19,34,23,32
47,36,23,27,16,20,34,38
8,34,29,10,20,30,41,11
25,36,30,15,31,14,9,20
27,2,29,18,31,39,16,15
21,27,40,48,10,11,17,28
44,28,38,1,43,13,7,10
28,30,34,47,35,42,19,49
47,5,10,36,49,8,13,30
47,46,16,42,3,18,40,33
41,5,30,6,34,8,33,35
22,29,5,4,19,13,37,36
30,14,36,48,24,33,6,25
36,38,5,33,48,30,42,22
9,43,29,35,34,7,24,48
11,30,18,40,23,28,13,26
16,12,19,25,40,41,44,43
33,19,16,43,29,46,35,10
2,13,40,20,36,34,31,17
19,1,6,20,14,30,48,43
10,7,38,42,24,9,31,16
37,24,33,14,3,10,26,47
7,29,5,16,4,1,36,42
25,43,24,28,48,16,39,6
26,42,13,5,16,48,4,22
17,10,7,5,38,1,9,6
34,40,33,36,20,37,46,14
36,16,34,31,40,13,35,38
22,23,15,34,11,28,1,25
19,13,17,11,44,14,34,10
30,20,4,14,26,29,31,35
35,31,10,17,13,3,48,16
40,41,27,32,31,45,17,4
5,6,34,27,44,43,32,29
41,27,31,39,4,6,37,40
40,45,24,49,38,43,9,37
46,35,36,49,23,1,47,15
19,23,28,26,46,44,25,33
11,32,34,24,33,45,40,23
37,35,13,11,18,9,39,8
48,9,35,49,18,44,37,17
16,38,41,30,2,26,9,43
24,44,37,7,46,35,32,40
26,11,29,30,10,17,33,6
24,22,4,31,47,32,49,10
30,14,11,48,16,33,5,20
35,29,9,8,4,25,36,26
21,14,44,10,42,19,8,20
49,37,15,46,18,24,11,35
14,33,17,35,23,2,18,32
15,18,40,34,25,41,44,28
20,13,2,18,32,15,24,42
42,34,14,33,43,39,26,11
25,30,17,5,15,37,8,49
16,22,28,4,9,25,18,37
40,5,31,37,48,8,9,27
19,49,27,43,34,39,4,20
22,10,14,19,43,35,26,47
47,46,24,1,33,13,21,32
31,20,2,15,22,47,41,9
17,28,4,10,24,33,41,2
45,8,28,46,4,14,23,2
10,21,47,35,26,17,40,12
12,31,37,14,25,45,29,8
40,5,37,26,20,17,3,34
15,40,26,14,27,46,28,49
7,26,29,42,41,17,15,2
10,35,39,5,11,12,14,15
6,49,15,1,26,36,42,47
10,49,8,48,9,3,27,32
12,37,5,45,21,23,35,26
47,10,18,31,37,44,22,36
5,43,22,37,21,15,39,32
27,18,21,19,31,30,40,2
25,37,18,35,13,29,28,49
30,16,27,18,22,48,37,2
20,15,32,14,3,29,37,6
41,48,11,10,25,4,40,3
2,23,26,39,29,48,21,6
44,33,42,22,37,16,39,17
22,37,14,7,18,8,38,46
27,33,48,28,34,41,1,43
44,37,1,47,23,34,3,24
3,23,17,2,1,26,4,39
7,42,9,49,2,13,28,46
38,28,49,6,34,33,2,7
29,3,26,43,11,39,18,49
18,45,20,14,22,9,32,8
15,22,19,32,1,41,4,36
8,9,42,14,28,26,31,36
46,27,12,3,14,40,44,15
34,15,41,23,47,10,4,31
10,26,31,44,47,20,19,9
26,44,34,11,29,27,31,36
45,27,42,12,8,11,17,49
20,40,32,49,30,39,18,11
41,7,23,30,29,31,42,20
21,16,4,38,3,32,23,8
45,16,34,3,32,20,48,9
10,18,11,42,1,5,32,41
18,46,1,32,36,14,12,48
6,28,26,41,31,2,24,16
3,28,20,8,39,32,30,41
9,21,29,37,32,23,7,25
32,44,46,18,1,39,4,13
1,41,6,17,30,37,32,33
2,37,46,26,49,11,39,31
41,35,1,3,11,34,19,49
3,44,17,43,48,12,38,46
2,27,45,39,5,3,31,9
27,32,16,11,28,21,42,30
47,12,33,31,27,40,3,11
33,31,16,49,34,5,8,22
8,28,42,1,11,3,9,12
44,41,49,33,6,36,23,5
42,25,49,32,30,33,36,44
49,1,34,10,16,14,17,47
4,41,1,37,6,40,21,28
15,10,47,36,42,38,43,12
37,8,23,1,7,16,20,10
44,18,29,16,10,15,28,39
1,35,3,11,18,47,14,8
33,5,4,43,44,6,23,38
6,35,22,26,5,49,39,46
34,15,7,41,22,4,11,8
27,25,15,21,41,46,2,1
44,41,39,21,7,43,48,2
3,48,35,26,8,14,46,6
37,42,34,40,13,14,18,25
15,42,13,33,19,43,38,44
6,42,40,36,41,1,35,27
14,48,5,3,42,30,10,33
5,37,14,3,34,32,28,11
31,1,5,3,8,43,32,29
6,28,2,23,18,27,31,25
40,26,4,13,14,24,7,16
33,7,46,36,10,15,1,47
48,32,29,23,49,38,14,47
6,8,11,21,46,48,5,32
2,22,18,40,36,15,14,47
38,7,31,25,3,26,12,1
8,3,23,45,17,2,34,42
11,2,31,28,37,25,34,20
16,2,27,1,5,24,9,38
45,46,28,38,32,47,18,39
22,6,27,37,13,8,18,32
43,29,20,21,44,15,27,18
35,17,15,6,49,38,27,12
36,47,19,40,41,49,11,20
40,39,7,18,47,48,41,37
23,13,48,22,43,18,45,38
19,5,31,29,17,23,33,41
9,41,46,44,6,27,22,31
25,8,28,16,3,23,24,9
42,14,33,45,12,13,4,40
44,25,46,49,7,4,47,16
34,21,7,47,24,30,25,31
15,38,49,22,20,13,28,21
41,48,33,8,39,29,17,32
40,23,2,35,30,8,46,12
27,39,47,34,16,23,36,29
11,3,9,22,8,30,47,48
20,22,1,44,25,49,17,18
21,10,42,7,40,4,34,22
8,17,48,42,10,25,47,9
31,1,13,7,3,2,35,34
28,4,10,49,24,31,33,1
44,39,2,38,40,43,37,32
4,13,15,46,32,44,1,25
15,33,12,27,1,2,9,5
14,33,10,49,27,47,9,30
7,13,46,49,45,20,31,2
2,12,10,38,19,8,29,46
22,10,18,5,27,29,6,21
8,7,35,26,43,21,33,9
36,5,2,41,27,33,46,19
6,31,49,34,22,2,38,16
36,9,21,30,11,40,39,4
21,3,5,46,20,48,41,36
34,5,43,35,9,47,46,30
30,40,24,11,5,4,1,39
8,21,19,48,28,44,3,15
35,33,39,47,2,14,10,32
26,25,43,20,29,27,41,21
23,11,14,17,18,34,16,48
29,47,3,31,1,26,41,5
23,46,7,31,49,8,12,26
41,46,27,9,19,12,37,3
3,14,11,26,24,35,39,34
14,35,24,33,1,39,3,43
24,44,39,10,49,27,18,8
39,41,25,49,11,48,8,22
8,1,16,11,28,2,26,47
45,6,19,27,8,16,13,12
28,5,17,45,38,11,13,33
2,19,24,4,21,48,35,27
17,21,14,42,11,10,30,19
19,11,28,29,9,49,27,2
29,6,16,41,5,2,27,11
30,47,46,45,36,17,38,33
44,36,24,38,27,16,13,34
15,10,48,4,18,11,47,19
19,2,6,9,49,44,27,23
7,16,29,9,41,49,35,13
38,31,23,24,3,9,28,40
38,30,23,10,7,1,3,4
7,44,36,45,1,25,6,42
31,16,20,26,8,17,33,27
49,10,20,29,28,46,33,35
38,37,46,8,25,29,24,32
26,49,13,17,18,20,33,34
30,4,14,31,15,8,41,48
9,48,4,37,29,45,40,16
29,15,9,11,26,25,20,2
21,34,23,30,29,26,35,2
11,2,38,36,3,26,31,33
24,25,38,44,3,9,46,32
43,14,8,34,39,16,44,21
5,35,36,29,18,11,23,49
47,23,40,30,14,27,41,45
13,44,46,42,5,1,22,36
34,11,29,24,5,30,39,10
5,12,18,41,46,48,31,3
5,27,22,28,39,46,40,3
18,30,44,6,4,27,10,9
2,6,19,43,30,42,20,41
34,6,36,35,38,30,47,3
21,2,29,31,45,26,44,42
6,9,21,3,32,18,23,30
44,18,7,36,22,21,34,27
26,18,23,48,43,12,24,7
17,18,4,9,33,32,27,2
7,30,34,2,29,13,41,44
22,6,46,25,30,11,49,1
5,14,6,19,46,23,31,10
36,48,2,46,33,42,5,49
32,45,13,43,4,37,42,21
29,11,49,9,13,47,4,43
26,16,10,1,46,37,42,22
8,1,19,11,47,22,3,2
18,16,47,8,28,15,32,14
48,2,39,16,9,43,14,3
45,33,41,18,37,19,6,8
22,21,36,6,8,1,16,46
12,47,41,49,33,13,34,10
48,42,30,27,35,45,17,39
44,7,12,13,36,22,19,31
23,38,11,21,17,49,48,9
11,29,47,41,34,35,5,2
38,5,20,47,41,37,48,23
7,38,31,41,28,16,2,20
24,14,18,9,30,45,38,19
16,3,38,10,46,41,17,9
27,22,4,33,43,29,20,41
29,44,37,7,10,20,46,42
37,48,4,26,21,43,46,30
11,21,37,18,28,49,31,5
12,10,31,13,4,17,29,19
30,19,34,29,44,42,10,15
29,11,40,9,5,4,6,36
15,8,25,45,11,18,42,35
44,22,11,18,25,17,21,41
32,47,30,41,37,28,11,4
21,7,43,32,36,49,6,14
20,10,6,3,43,27,26,39
48,24,16,46,41,44,21,43
15,45,21,10,2,6,7,8
26,44,5,17,35,15,38,42
37,12,47,20,25,7,44,21
45,43,30,23,41,26,4,33
23,37,17,6,45,42,43,48
35,24,39,42,16,36,46,29
10,16,29,28,2,49,27,18
10,49,3,27,6,43,42,18
38,14,30,21,42,47,41,5
24,44,42,32,33,10,16,2
34,29,15,13,37,24,22,45
23,11,7,1,22,33,10,49
34,30,16,22,32,40,23,20
19,36,15,40,1,10,11,39
2,12,17,47,16,42,11,19
24,42,33,23,3,20,26,28
