31,23,11
44,48,37
42,5,28
14,21,49
18,4,27
47,40,46
31,40,45
37,43,1
23,47,14
30,44,25
28,48,24
20,17,10
15,45,39
33,30,32
46,16,47
20,37,36
45,3,37
35,26,37
2,46,29
24,43,21
36,17,10
3,29,46
14,22,37
20,31,6
42,33,15
1,28,49
26,39,44
13,43,4
20,11,31
14,47,6
20,45,30
42,11,21
47,15,27
37,39,31
35,22,34
45,15,35
30,26,21
12,20,37
16,1,41
3,33,5
35,19,27
5,16,10
15,44,8
29,38,21
21,24,31
26,31,1
49,45,15
48,11,18
24,43,34
43,26,33
33,12,11
8,44,31
4,42,9
7,49,34
10,29,13
34,18,21
48,38,4
29,28,36
39,23,36
10,30,7
35,24,10
20,8,5
23,19,18
29,7,18
10,31,5
49,4,31
23,2,46
4,34,30
35,24,34
15,40,46
46,9,38
38,45,42
45,27,49
4,18,37
15,4,6
33,38,24
8,40,6
21,25,35
15,22,21
10,12,42
22,15,23
1,7,15
32,11,16
25,19,43
6,37,4
39,24,27
7,42,44
48,3,21
22,10,34
25,14,8
15,37,25
4,42,22
38,33,48
1,38,3
4,27,23
44,33,10
20,17,28
15,28,45
16,24,47
31,48,39
26,17,27
7,24,48
38,44,42
4,33,18
11,44,29
5,14,7
35,3,38
30,47,23
36,47,2
44,30,8
15,19,28
44,34,4
41,29,31
32,41,43
46,19,21
12,39,47
3,42,17
31,1,36
17,38,18
24,43,7
28,41,18
42,40,37
41,18,9
38,16,40
24,27,2
27,33,15
21,10,15
19,31,45
8,7,37
35,33,41
40,30,39
38,32,5
2,10,17
27,3,46
36,9,3
37,2,7
24,41,46
4,21,10
32,28,4
10,49,27
1,15,22
17,15,28
14,49,45
46,24,2
30,15,35
14,40,41
49,13,29
6,24,35
48,46,16
32,2,17
25,48,40
14,38,22
42,35,3
8,42,6
42,21,12
34,47,43
30,16,2
41,28,16
29,48,20
25,12,41
22,20,39
13,22,44
30,41,31
39,24,41
9,2,18
44,19,24
7,41,34
4,10,5
46,18,49
38,30,1
16,18,7
1,6,3
13,28,36
26,7,29
19,46,22
20,48,31
26,47,43
37,33,10
13,2,42
30,32,43
8,16,1
14,49,43
25,45,47
1,6,7
45,42,38
45,49,48
30,42,13
18,26,20
27,15,14
40,15,17
8,49,24
40,8,46
24,49,17
26,4,7
13,8,45
46,40,23
6,41,25
24,25,10
32,1,7
5,21,43
33,27,18
29,7,6
10,44,8
44,37,34
44,21,43
13,9,15
41,46,37
31,28,44
6,34,23
42,39,24
5,45,9
20,31,8
26,25,34
46,18,29
27,41,45
31,13,22
12,10,33
2,48,35
45,47,48
15,44,8
23,2,44
4,27,19
7,24,48
43,33,19
22,7,14
40,44,35
12,24,5
13,19,6
24,49,25
45,7,12
11,3,36
42,35,40
19,45,39
40,1,42
15,45,34
13,35,8
37,2,42
8,40,47
36,29,25
36,17,12
2,15,17
48,32,11
7,16,1
18,9,25
12,3,13
32,39,40
36,40,18
10,7,31
46,42,6
31,6,12
30,12,8
10,5,33
40,42,44
20,6,26
35,42,46
10,26,23
20,16,19
14,25,11
6,16,23
41,31,22
32,27,14
19,14,4
10,9,27
10,37,35
12,29,22
5,7,43
37,20,22
30,9,47
20,30,46
23,34,47
22,7,34
28,4,49
10,39,15
26,32,34
10,16,4
48,39,22
9,20,18
27,48,19
32,41,10
2,8,15
20,13,14
12,4,6
24,2,28
13,24,1
12,24,18
45,30,19
17,18,40
31,1,42
27,43,29
15,21,5
42,29,11
20,2,47
35,5,28
16,11,39
1,34,33
35,41,29
17,43,22
46,15,1
43,12,11
1,6,12
4,27,8
48,38,34
15,37,14
17,18,14
16,20,44
48,35,44
9,34,6
33,13,32
47,32,18
49,31,29
10,49,43
6,17,10
45,31,15
39,18,34
9,46,23
49,5,3
10,14,9
21,5,11
1,30,24
26,40,5
18,1,40
31,45,49
4,18,10
42,14,8
20,30,45
43,1,37
1,28,7
30,15,47
39,17,9
11,31,43
13,45,2
27,19,5
8,2,34
44,27,42
15,17,3
10,8,27
24,5,19
44,28,27
42,33,30
21,35,41
39,35,28
38,12,46
12,26,46
32,21,29
32,17,33
46,49,29
24,8,31
21,29,18
28,17,23
39,26,14
19,6,3
10,4,14
5,23,4
29,39,25
34,41,28
28,38,43
26,28,37
28,45,20
39,31,5
20,23,43
21,4,44
8,4,1
48,4,40
40,34,39
12,32,10
17,9,22
8,33,46
22,33,13
31,35,15
45,6,11
29,48,34
1,45,37
18,46,21
5,31,48
31,26,46
19,28,4
49,31,20
45,7,18
13,16,9
39,10,3
8,3,30
8,5,25
35,9,34
45,16,38
16,18,8
36,28,7
45,20,19
28,26,15
7,46,17
18,15,1
36,12,29
42,10,26
32,1,14
36,34,35
35,16,47
43,38,34
21,39,9
30,8,45
39,16,15
49,15,17
44,7,23
40,8,32
13,10,27
40,18,22
30,1,24
30,45,12
33,13,29
13,17,24
23,3,5
30,44,38
13,12,46
11,32,1
35,49,16
37,30,13
3,30,43
27,26,45
30,27,24
49,35,34
27,29,42
24,29,47
30,37,34
27,32,25
12,2,47
47,8,27
33,26,15
23,31,20
26,14,10
49,6,20
13,29,45
30,23,16
11,49,42
16,10,7
34,36,9
8,46,38
3,45,6
39,26,2
10,8,6
32,20,8
17,9,38
19,44,35
11,43,2
12,33,37
28,22,29
36,33,20
2,11,17
12,13,28
16,40,32
34,43,8
27,40,13
11,19,41
11,42,3
47,15,25
4,28,34
29,23,37
5,32,49
4,43,39
42,3,9
8,36,12
6,9,19
23,5,3
14,17,3
12,34,4
22,11,44
39,28,37
28,14,30
28,33,42
24,17,42
47,38,48
27,9,23
27,12,21
33,43,46
6,16,11
20,38,19
43,15,16
35,6,34
9,44,49
49,22,38
40,13,3
29,47,40
8,13,46
49,7,34
22,34,47
43,18,29
25,9,4
11,15,35
11,14,8
32,3,15
15,4,26
12,26,20
10,1,29
40,35,7
32,34,16
10,32,5
39,13,27
35,6,43
12,37,13
12,17,40
34,40,24
8,16,20
42,2,13
23,9,35
19,24,8
39,19,36
49,19,13
2,23,34
1,45,30
9,49,23
12,17,32
46,36,31
7,19,8
48,15,41
14,1,3
10,25,29
6,23,49
17,37,40
7,43,36
46,16,49
15,46,30
18,32,27
35,2,34
5,23,40
15,40,8
8,19,16
9,32,24
11,22,35
48,15,32
11,16,34
33,39,11
30,46,17
19,40,10
17,38,8
1,36,3
35,41,21
40,36,2
28,14,25
43,5,15
25,14,32
22,44,41
27,42,23
39,8,18
2,46,4
38,21,46
25,12,13
19,38,3
26,21,2
34,1,44
7,14,34
21,2,33
17,45,46
5,44,6
28,1,46
17,3,28
29,40,42
13,36,45
45,31,2
43,29,17
25,26,21
14,23,6
17,21,8
34,7,18
35,14,24
11,45,15
18,22,42
48,43,39
9,10,15
49,34,9
9,49,5
33,3,38
11,12,3
13,10,14
36,38,28
7,12,45
8,33,16
39,26,28
32,28,27
46,9,5
12,36,27
1,20,32
15,41,5
31,39,19
34,31,12
5,24,37
49,39,19
43,25,29
24,1,12
13,10,6
47,13,24
11,3,33
27,47,6
18,10,37
40,34,46
42,23,9
18,35,36
29,31,21
5,19,44
30,29,14
1,3,28
19,24,42
21,40,39
30,39,46
21,44,5
43,10,7
22,47,40
3,23,18
27,21,26
21,37,24
19,5,18
26,29,47
40,48,23
7,46,41
32,27,10
46,18,7
4,28,27
38,31,46
22,34,8
20,27,35
37,25,16
37,43,7
20,16,3
41,32,9
7,4,33
7,34,41
22,34,37
2,25,20
18,23,36
9,26,17
30,32,5
35,47,5
38,42,14
27,35,1
12,40,18
17,15,22
6,23,11
46,5,28
41,45,23
8,12,39
42,22,45
45,49,47
43,14,26
28,24,48
4,20,10
4,33,21
13,29,3
32,10,49
6,29,48
23,17,26
7,47,13
12,39,30
2,4,33
2,37,48
19,23,16
14,46,15
48,22,16
23,22,21
47,26,38
19,43,37
26,42,37
30,35,21
32,33,16
29,8,41
7,30,24
46,48,47
17,24,10
1,49,30
25,38,21
25,41,43
48,36,26
9,8,32
43,41,10
46,27,22
24,10,48
38,4,47
26,14,36
42,43,47
36,40,48
8,38,41
31,29,17
35,41,36
37,15,9
44,21,41
25,30,3
25,13,34
45,46,31
28,24,7
27,46,41
31,7,34
10,47,7
17,35,40
26,3,13
40,18,31
11,29,28
45,22,30
7,2,38
48,13,26
29,40,3
44,28,36
36,2,44
10,18,6
32,46,12
29,14,4
15,23,24
3,8,2
7,34,20
43,18,33
12,30,23
26,37,6
32,48,13
17,29,34
24,20,4
35,48,12
7,29,39
49,14,4
8,2,3
11,17,24
18,36,13
31,35,43
21,13,45
27,12,10
25,13,47
5,36,34
1,6,31
3,47,14
19,46,5
47,46,17
38,17,6
48,26,20
34,32,20
30,6,46
42,11,32
2,13,30
42,44,21
26,35,38
14,35,46
31,4,15
47,14,38
45,36,18
33,6,13
23,13,16
22,11,28
45,22,35
17,33,1
45,32,35
15,23,24
14,5,46
26,6,31
28,24,49
19,37,14
31,8,14
22,34,29
46,31,26
16,35,18
47,46,33
13,20,42
41,24,27
8,5,45
42,46,32
16,27,13
49,33,40
3,11,44
22,11,16
23,24,33
13,16,45
31,11,34
1,45,21
23,36,1
25,2,24
6,20,46
30,19,15
17,33,36
12,25,14
41,27,18
27,6,25
25,34,17
44,10,30
26,16,20
11,3,48
1,27,46
3,22,36
39,34,44
11,19,33
25,42,48
1,16,14
24,31,4
8,41,17
42,5,32
10,30,45
26,46,45
