5,9,7,29,37
13,26,46,38,24
8,10,38,7,14
47,41,33,40,12
13,36,22,28,38
49,18,23,30,3
8,4,35,30,14
22,19,25,31,43
24,42,26,15,21
39,33,1,29,3
4,45,48,32,39
28,19,49,5,32
22,3,40,12,16
24,30,6,27,45
24,15,2,12,25
33,9,20,41,35
31,40,23,12,35
30,1,10,33,6
5,36,42,14,29
5,22,47,38,45
37,31,21,18,48
33,9,10,41,44
30,17,6,28,11
14,20,1,49,4
21,27,28,42,37
16,32,23,14,37
20,18,6,19,31
10,38,8,33,35
40,5,43,2,25
47,36,2,31,13
30,24,10,26,49
18,26,20,15,32
24,41,16,43,38
45,2,29,11,13
20,43,3,17,26
7,48,17,40,28
19,20,31,38,23
6,25,40,2,20
8,9,24,44,37
37,43,14,45,28
6,32,38,7,48
41,2,30,37,18
8,22,25,11,34
5,47,33,44,39
46,4,49,44,33
17,42,3,4,29
11,2,24,13,30
19,15,7,9,25
49,17,37,38,34
46,4,47,26,34
29,4,46,36,24
18,33,42,29,31
22,4,24,41,31
27,31,28,44,29
35,29,49,37,14
3,4,19,28,15
4,22,1,36,21
39,13,30,37,40
3,35,31,46,5
6,4,48,42,49
20,27,30,28,2
46,49,34,35,8
1,22,16,30,36
23,47,22,6,20
34,33,3,11,39
34,35,5,44,23
11,6,18,43,8
29,24,3,42,41
27,26,23,49,44
11,21,39,29,34
9,3,49,30,4
37,40,12,25,23
9,23,7,4,5
14,9,27,31,32
12,48,49,35,33
17,38,29,25,45
7,46,47,17,23
11,23,47,2,35
39,41,21,2,24
10,37,24,48,49
16,30,29,8,35
37,32,48,10,15
12,16,22,1,42
4,2,7,46,13
39,27,18,24,11
6,16,41,13,48
14,29,30,7,34
12,16,17,2,45
35,48,7,33,26
13,41,49,40,5
15,47,9,32,13
22,15,3,35,48
17,13,20,33,7
34,25,3,9,15
32,14,37,28,41
43,5,6,18,32
47,37,31,27,21
34,13,7,38,6
40,22,41,20,26
35,46,26,12,7
15,44,25,39,26
29,47,30,28,31
20,32,3,9,27
20,45,32,41,27
14,44,18,35,41
29,20,40,14,25
37,47,31,12,33
10,4,26,34,38
42,4,31,3,45
6,14,5,23,48
39,49,11,10,46
11,8,19,49,39
8,17,18,33,43
23,10,7,38,36
12,8,32,47,31
23,40,15,9,39
30,24,6,48,32
7,20,3,44,21
5,41,27,38,26
21,40,34,15,1
31,34,22,29,42
13,18,25,30,5
32,43,8,28,17
12,4,40,8,20
17,24,42,46,21
9,32,8,49,25
13,10,32,25,26
39,28,9,41,14
21,7,25,9,8
5,6,32,34,18
40,6,28,38,42
36,10,17,26,5
5,11,22,26,14
38,10,31,25,20
10,37,21,35,46
28,16,2,48,29
18,2,32,25,38
11,10,15,24,44
24,8,20,28,3
10,23,5,46,20
38,27,26,4,10
8,36,49,19,17
40,1,18,45,43
40,1,3,39,8
25,16,49,34,9
18,9,24,4,38
46,33,21,48,34
32,7,13,8,45
32,23,10,44,37
18,37,22,47,25
33,26,8,46,13
42,22,3,15,20
7,34,20,2,19
24,6,26,27,10
14,28,23,46,1
24,35,3,23,17
3,6,1,10,36
37,12,31,33,9
45,20,13,35,16
4,44,35,20,17
9,27,33,10,2
11,2,17,18,40
38,33,11,46,29
8,31,46,4,43
43,1,47,10,15
32,23,7,45,28
44,46,13,40,49
42,38,40,32,36
45,18,49,14,3
28,20,27,37,42
34,45,37,5,41
2,8,18,49,36
12,28,13,19,46
41,39,31,17,12
35,2,15,26,13
38,15,21,47,3
31,7,18,2,48
21,35,31,29,14
9,16,39,44,15
47,33,40,26,32
3,20,42,31,21
49,3,9,35,25
43,40,36,29,42
25,33,18,26,5
46,42,47,31,44
34,8,23,45,12
43,45,23,27,41
16,33,26,28,3
4,25,5,47,2
21,7,35,15,29
40,17,26,11,48
16,33,41,46,20
33,11,22,25,20
22,27,23,25,26
43,7,30,37,4
14,49,6,11,15
49,9,21,29,19
31,28,21,2,32
9,39,43,37,20
20,28,6,26,16
6,34,28,27,29
22,48,47,14,30
42,35,49,28,41
16,49,5,39,20
18,48,19,20,21
1,16,20,42,18
29,46,14,26,12
25,9,19,31,18
30,33,11,24,34
48,22,24,33,5
34,8,22,2,11
2,16,36,37,38
33,2,26,31,1
43,36,1,5,34
20,38,34,48,49
24,30,48,12,46
10,25,39,31,49
21,11,1,36,41
15,12,40,23,31
1,29,17,5,7
48,41,1,4,32
29,38,10,44,7
42,37,20,27,5
28,4,17,19,21
3,18,47,40,39
17,8,18,9,31
39,46,49,16,5
7,10,28,25,2
44,17,16,19,7
33,47,37,39,40
23,3,5,31,36
38,48,37,17,4
23,49,41,18,30
42,29,6,3,19
38,36,6,29,34
48,43,20,21,10
5,15,25,22,4
14,15,30,28,2
48,20,14,38,29
34,8,19,16,23
15,11,3,43,33
17,34,29,11,39
8,12,24,37,10
40,6,27,47,36
30,49,47,44,41
18,4,46,21,2
45,44,25,3,33
18,42,44,40,7
1,28,20,37,8
27,7,48,19,21
37,49,39,27,13
17,21,39,28,19
47,4,10,18,7
43,42,3,23,19
16,39,14,33,17
40,25,39,1,4
40,15,16,25,28
40,47,25,27,13
40,23,22,7,38
1,39,8,31,41
19,38,37,5,20
48,8,37,29,39
32,49,12,33,24
21,11,35,36,24
26,9,29,24,16
33,12,45,28,3
7,45,23,12,43
47,37,12,2,19
43,13,1,2,31
6,48,30,12,20
44,49,16,32,24
28,30,8,19,37
36,1,8,30,3
25,15,32,38,2
9,17,46,44,6
9,7,18,46,43
32,39,24,42,36
42,34,8,5,31
5,32,44,15,22
18,17,6,28,5
38,28,29,9,18
35,7,3,8,11
31,11,26,14,5
16,41,7,43,5
44,27,16,14,5
44,38,21,13,36
9,16,17,43,38
20,27,46,28,4
44,13,33,8,34
28,4,39,16,19
44,27,29,19,38
11,8,3,25,41
7,30,8,5,23
23,3,25,2,14
39,3,16,9,19
3,27,10,4,7
23,15,1,24,26
11,10,36,25,19
40,35,19,9,48
32,38,48,20,11
42,6,34,16,47
13,23,30,29,25
24,21,47,18,42
20,11,8,2,7
33,20,31,30,9
27,8,25,13,22
13,42,40,35,41
11,44,35,36,18
17,13,25,11,21
16,35,42,10,20
8,27,22,43,30
16,1,43,40,14
15,5,7,28,36
2,49,30,15,3
43,34,2,37,46
3,8,16,33,43
15,2,3,33,14
25,30,17,35,39
13,10,44,6,2
46,36,24,43,35
23,35,39,28,33
40,46,33,47,9
1,5,6,47,11
4,11,15,46,9
3,23,36,12,15
44,11,46,35,29
1,9,2,12,37
31,16,48,15,42
30,2,41,10,15
37,13,23,42,43
40,39,37,41,18
22,7,11,26,48
37,19,16,32,8
20,9,12,21,37
28,31,32,34,39
40,37,13,31,43
27,35,20,32,34
46,7,2,5,15
18,39,1,47,48
5,43,36,11,13
24,43,17,23,35
9,39,47,41,11
36,29,27,26,33
22,26,46,37,8
18,21,34,40,27
16,41,18,5,49
47,3,36,30,42
46,29,18,20,21
43,39,22,28,15
12,42,5,44,41
10,46,28,36,31
16,44,25,14,43
44,22,32,1,23
15,6,8,46,19
42,15,46,24,30
41,30,23,31,2
8,15,26,23,47
4,28,23,35,15
9,26,15,14,46
9,27,30,15,19
15,11,29,41,46
49,11,34,9,26
25,46,41,9,47
37,19,15,30,20
22,5,15,49,25
6,11,20,30,8
19,47,43,15,35
2,8,30,15,3
18,24,44,41,27
19,22,43,17,14
34,28,37,30,3
3,37,8,47,10
47,36,42,34,1
28,14,49,8,45
27,40,21,46,1
28,41,15,49,20
29,45,46,11,7
6,10,29,39,8
18,2,22,34,1
23,31,35,7,49
19,4,40,26,5
18,24,21,25,40
40,22,27,43,41
31,16,46,4,45
35,45,15,10,36
29,35,44,20,18
14,22,41,1,43
21,46,39,22,30
29,32,6,10,42
36,44,41,35,40
7,12,14,20,35
7,5,49,41,15
24,37,3,18,43
31,22,36,10,23
7,5,25,42,3
45,4,33,27,30
16,7,18,20,24
19,15,8,43,33
30,29,47,5,48
29,43,49,36,48
6,45,18,37,21
32,36,41,35,34
9,17,35,1,41
30,16,24,3,9
24,6,2,39,20
8,41,14,7,6
16,43,38,13,21
13,42,46,40,2
5,46,27,47,4
12,46,15,28,43
13,12,14,17,7
29,26,19,12,35
18,9,37,23,43
48,7,44,35,36
28,12,13,29,14
34,4,35,27,1
15,34,30,8,12
29,21,33,32,9
25,27,35,8,36
25,18,8,1,34
47,30,45,15,31
34,33,5,47,36
10,31,36,30,19
3,5,31,24,6
45,17,36,21,18
20,14,19,5,9
47,26,45,36,44
39,30,19,2,14
48,27,39,9,22
36,41,24,35,5
9,21,40,30,46
23,2,38,8,1
40,39,2,29,16
44,33,21,12,23
44,12,49,6,20
10,47,41,38,49
12,25,41,43,47
20,22,16,48,9
19,37,34,38,47
46,7,5,26,45
13,41,31,26,14
32,16,34,3,19
44,8,13,40,4
14,42,25,34,28
43,27,24,49,6
43,2,37,30,18
43,21,39,35,7
37,23,11,12,10
19,13,47,2,3
23,6,44,30,11
3,9,16,1,24
45,22,13,29,41
24,36,40,48,37
17,32,23,12,45
48,3,41,34,12
24,49,29,48,7
3,4,13,38,5
27,23,38,15,34
47,20,15,12,13
9,13,47,41,14
42,16,30,20,43
40,7,1,48,16
48,37,24,21,46
7,35,44,12,17
48,43,9,24,36
1,46,15,20,2
32,38,16,39,45
18,36,38,9,10
27,40,37,32,14
23,22,35,27,39
44,3,21,18,43
35,23,24,12,5
26,39,21,34,20
29,44,36,1,14
34,41,43,9,4
35,8,21,23,24
42,19,21,25,16
35,7,46,2,30
49,8,17,3,2
47,40,16,4,37
27,14,9,16,22
7,49,12,24,41
22,35,11,4,27
10,17,35,7,14
14,19,39,25,37
12,15,18,37,6
33,12,2,32,20
18,44,43,22,32
18,31,9,20,36
48,1,40,24,44
26,11,35,49,15
40,16,9,20,11
32,13,37,22,42
21,16,14,2,41
8,42,4,33,32
45,33,38,24,32
21,37,26,5,2
29,43,13,3,35
47,18,36,28,41
32,5,37,27,42
21,14,45,30,1
1,8,27,11,40
10,11,6,33,48
31,5,23,16,1
21,32,13,42,15
10,45,15,6,34
43,49,39,1,22
2,40,38,30,3
28,6,4,8,14
40,42,29,31,48
29,31,36,18,5
16,2,36,24,19
48,4,22,32,16
44,38,43,26,4
42,45,27,47,20
36,25,9,3,47
1,27,29,4,42
19,32,2,39,49
14,44,30,34,18
8,17,43,33,40
20,44,29,48,19
36,7,27,1,31
20,18,31,32,5
44,1,49,20,29
27,29,40,49,22
22,45,29,4,17
10,32,1,44,21
48,26,35,23,7
31,1,11,15,29
44,39,13,27,15
16,29,6,2,22
27,2,9,28,33
40,12,7,18,44
37,16,31,29,26
29,43,27,23,48
