2,6,21,35,49,25,10
41,25,20,37,40,21,9
20,15,42,45,43,22,27
2,11,12,9,14,10,15
32,17,7,36,2,25,41
19,4,1,30,46,34,45
36,32,43,19,7,3,28
34,10,42,28,43,7,20
45,42,22,7,4,16,21
38,36,19,22,42,35,27
26,5,45,41,10,13,4
45,18,17,30,5,40,2
44,25,47,26,15,2,11
24,1,47,10,25,40,15
49,3,40,33,2,1,19
22,36,49,21,48,8,41
9,41,23,44,25,37,5
5,20,39,42,48,17,31
37,7,43,42,11,48,38
37,44,18,21,48,15,35
22,38,21,20,49,33,39
23,31,1,44,41,18,30
48,43,12,27,4,29,40
8,36,39,49,3,47,34
5,43,28,46,41,37,27
30,20,27,38,17,35,39
14,35,11,13,19,39,47
44,42,28,49,29,39,45
8,1,48,38,9,45,12
2,29,37,14,40,20,43
15,8,31,13,26,43,25
20,19,46,3,47,23,33
9,13,17,32,44,28,11
48,7,31,12,29,41,22
7,44,3,18,4,25,24
41,3,19,15,24,35,21
21,30,36,20,8,33,23
48,12,18,28,27,20,10
30,18,33,12,44,6,23
34,27,9,12,38,39,32
18,10,35,11,34,29,26
20,17,35,48,43,30,16
3,24,14,48,34,29,32
42,24,3,4,20,43,25
6,39,33,30,3,14,5
39,2,20,6,21,31,19
20,43,30,6,18,16,3
28,35,13,5,12,22,32
4,8,39,19,10,12,24
35,39,33,36,44,48,31
4,39,18,3,1,33,22
6,9,19,14,20,27,8
42,10,18,24,3,12,32
15,9,4,38,18,40,22
8,9,16,20,49,6,1
29,18,26,32,34,25,42
26,13,3,11,25,22,5
49,43,9,18,20,28,23
30,34,9,41,6,42,47
38,42,8,49,48,47,10
35,45,10,12,34,46,47
39,40,49,31,2,47,33
20,24,16,46,44,22,25
3,20,7,43,10,48,8
45,29,41,14,32,46,35
19,13,49,25,2,22,31
39,33,3,27,22,13,5
47,9,23,12,32,25,16
47,25,24,30,11,36,38
17,34,2,4,36,44,46
31,13,19,16,41,28,25
40,44,12,26,36,25,49
11,44,39,36,32,28,33
33,22,17,13,46,11,43
28,24,12,2,35,46,17
17,4,45,3,25,44,46
6,22,44,2,36,28,24
38,24,28,17,1,6,35
45,33,24,26,36,6,10
48,40,23,1,35,33,34
45,27,15,4,18,39,26
38,32,49,14,25,27,5
39,42,7,31,35,11,33
35,33,24,19,26,46,17
41,11,36,31,18,35,17
2,9,31,29,3,12,5
40,39,42,17,29,30,27
5,21,9,25,2,44,42
18,34,14,44,49,12,25
13,32,1,28,15,25,9
3,16,18,17,4,10,25
12,19,47,16,7,41,45
44,17,14,27,22,49,2
19,24,1,37,4,17,45
30,33,27,32,8,25,9
4,7,2,13,25,34,42
26,16,8,27,10,41,5
42,19,38,16,23,36,30
34,38,24,8,23,47,3
11,39,9,4,12,33,48
24,43,20,25,44,16,22
21,10,24,39,44,14,41
25,21,49,31,35,37,17
43,27,33,30,18,23,36
48,2,23,25,11,24,10
29,16,26,44,9,24,23
22,32,43,9,5,23,3
35,5,41,23,33,1,4
8,3,28,4,27,11,20
45,4,25,27,39,24,7
12,1,42,34,31,28,9
44,41,38,45,1,47,30
35,16,47,46,9,42,27
32,12,48,31,9,23,43
9,37,8,7,11,41,35
18,40,34,5,1,2,29
4,32,28,43,42,30,37
5,27,22,43,24,25,46
12,36,29,5,21,24,48
21,19,32,15,27,42,39
17,6,24,22,15,18,45
48,45,25,15,18,8,37
34,8,17,45,22,14,5
15,20,30,42,27,19,6
9,35,40,46,19,30,28
40,36,43,2,24,39,9
19,34,24,2,11,21,42
41,38,8,18,29,30,25
46,49,16,47,29,25,39
18,2,47,41,49,40,6
24,14,5,30,45,8,35
37,43,39,45,19,2,49
44,31,42,48,22,7,32
11,34,45,10,4,6,47
42,18,24,14,9,23,28
33,29,22,27,2,1,6
35,18,15,3,7,44,1
11,21,12,4,44,45,6
1,47,44,28,46,12,39
17,9,32,39,21,46,47
43,34,7,27,44,33,29
42,29,22,37,14,12,23
31,20,15,49,16,32,11
17,26,7,8,24,30,25
20,31,42,23,1,39,15
42,46,1,36,13,43,15
32,12,29,44,38,46,11
27,30,23,25,28,21,35
39,30,49,28,21,27,32
29,47,27,19,17,46,3
8,22,27,12,14,34,23
16,1,36,46,5,33,22
43,48,3,31,10,14,29
29,30,35,15,8,10,7
41,38,29,5,32,11,20
38,14,36,49,42,9,46
41,47,21,46,23,24,6
36,33,18,10,34,27,1
26,27,6,29,3,11,10
4,7,39,13,6,18,37
27,37,28,44,33,16,10
7,14,17,6,10,22,26
12,30,36,35,19,44,3
6,22,3,29,5,21,31
46,17,32,41,9,15,16
47,33,16,31,8,19,25
31,35,49,1,19,32,20
22,43,42,38,35,49,2
11,23,43,45,26,30,2
7,21,30,41,22,1,42
17,18,11,22,45,4,26
35,24,22,7,26,31,12
39,10,8,25,35,45,31
31,46,11,19,7,1,13
24,39,11,46,9,17,48
43,32,4,9,27,5,40
13,23,30,19,3,18,14
23,26,38,14,10,48,44
13,18,19,44,30,4,11
31,39,44,34,13,11,48
48,35,4,6,30,28,42
17,14,21,6,44,37,42
13,28,17,3,14,37,9
6,48,37,33,22,12,21
17,41,11,44,6,27,13
9,19,39,12,36,48,38
48,15,42,30,3,33,44
13,4,37,14,39,15,44
41,25,40,12,29,49,32
35,44,36,3,40,49,26
34,46,12,48,1,8,39
49,44,17,36,39,16,43
26,15,6,12,30,45,28
29,47,27,21,2,17,48
43,25,19,32,21,36,28
33,48,1,20,19,24,12
44,20,3,1,10,40,4
20,27,3,1,48,38,5
11,21,29,39,13,5,22
43,20,25,47,3,9,30
41,13,40,14,27,44,11
20,23,5,6,44,24,17
23,33,35,42,21,36,34
13,29,33,44,7,12,24
21,25,46,7,22,45,41
42,47,23,20,44,10,4
31,38,12,14,26,48,23
24,9,40,6,43,35,29
24,14,32,23,39,22,33
19,26,20,8,38,11,12
5,18,26,38,33,43,7
44,23,14,36,39,24,5
36,24,7,26,40,22,27
18,49,34,13,41,28,11
11,33,37,26,19,4,43
21,47,6,7,29,35,2
47,20,41,28,38,18,31
31,24,16,23,2,25,14
7,35,14,17,28,21,37
42,1,47,46,40,30,14
11,19,45,37,7,31,46
15,26,22,49,39,46,33
14,6,27,46,4,31,24
36,23,12,11,2,49,34
24,13,43,48,33,34,21
35,15,29,21,11,30,45
19,35,44,26,21,43,46
48,7,4,46,2,3,39
35,16,24,9,25,22,28
11,30,18,41,12,45,5
39,17,11,31,34,5,46
26,6,8,12,3,34,38
28,21,33,9,34,40,11
41,29,12,20,36,7,19
40,38,45,24,41,23,44
41,3,17,1,6,19,30
3,37,39,17,5,2,22
7,34,38,25,32,33,31
40,44,43,13,5,36,39
26,19,43,28,35,18,44
48,42,24,45,31,5,6
30,18,16,42,40,15,35
49,42,14,47,20,44,37
31,14,38,15,45,35,30
22,47,1,18,8,27,46
6,17,7,45,10,39,1
24,49,40,7,13,37,5
13,5,26,36,10,35,9
48,1,46,38,28,17,15
25,47,49,31,6,37,24
30,21,41,4,13,36,47
19,13,47,15,30,7,33
7,20,44,45,4,46,47
25,23,19,4,39,11,29
26,1,42,15,46,7,16
49,36,44,47,40,45,14
8,33,44,5,35,36,42
7,27,46,48,37,25,23
18,6,23,49,7,45,10
40,27,20,5,31,16,12
10,39,42,30,27,49,14
21,49,27,26,22,36,39
40,28,47,29,33,37,18
8,12,2,7,27,39,9
8,34,24,31,48,20,33
21,26,12,24,11,18,22
26,32,19,17,22,42,24
3,8,21,18,48,38,32
32,36,33,34,42,23,28
8,36,41,26,19,27,22
35,33,40,23,2,19,10
27,31,1,29,14,39,37
41,7,1,32,22,28,21
8,11,7,47,41,33,26
39,21,36,38,7,49,44
32,36,41,8,23,24,16
32,23,9,33,34,5,47
7,6,22,12,3,40,18
34,46,30,6,27,29,21
26,11,21,43,27,41,13
2,42,45,3,13,10,6
26,2,36,38,34,6,23
17,7,18,6,43,25,3
4,25,34,30,12,8,41
28,46,13,47,33,49,30
45,1,3,37,11,30,48
19,30,25,2,22,14,43
7,37,29,13,12,27,23
26,29,38,1,43,34,13
30,5,14,27,4,23,11
36,7,6,8,10,43,11
7,11,17,40,13,48,25
48,4,9,10,32,33,25
14,17,49,44,11,4,10
19,24,38,20,35,33,18
31,39,21,44,17,11,33
25,43,19,35,9,42,38
3,36,8,39,38,1,28
33,31,41,27,46,44,35
2,32,49,34,31,1,28
32,31,42,10,22,46,44
27,24,35,26,28,15,2
41,32,40,17,2,1,27
15,33,31,21,38,16,17
37,24,7,17,18,5,13
8,17,6,28,9,40,29
23,11,21,1,2,42,17
21,37,11,23,17,31,30
28,19,3,40,44,29,34
9,33,20,5,12,4,22
15,13,38,48,17,20,42
40,34,42,13,36,12,27
44,28,48,1,7,34,41
8,13,25,44,22,12,21
41,29,13,3,28,21,46
27,9,43,11,5,38,42
6,34,23,25,16,43,28
8,2,20,27,11,39,43
19,42,38,32,21,28,49
48,43,17,11,47,42,10
30,37,26,17,21,38,33
15,42,38,35,18,46,27
1,27,22,13,47,14,16
48,4,35,8,27,5,1
34,14,26,42,28,24,19
7,40,47,13,49,34,38
41,4,21,13,7,36,14
11,5,19,10,9,36,31
32,3,34,13,28,10,23
1,48,19,32,11,3,14
26,15,7,10,41,47,4
19,28,17,3,25,34,16
8,21,36,17,3,1,30
9,16,19,46,45,20,26
41,48,45,31,30,19,46
22,8,47,45,23,15,44
26,17,48,23,18,4,27
14,11,25,1,30,12,19
15,27,31,19,10,1,4
41,27,44,2,30,6,33
44,46,25,33,29,14,17
38,22,5,15,33,16,41
17,34,4,1,2,24,36
25,28,47,36,15,29,21
27,33,3,47,23,20,4
9,13,11,24,19,16,32
7,32,12,23,28,24,10
19,18,27,46,44,30,37
11,5,10,4,28,33,21
40,17,30,22,44,11,42
24,44,11,28,3,42,39
41,40,37,1,43,33,13
16,37,6,10,33,30,45
12,7,6,10,32,38,16
9,36,19,2,35,31,47
35,14,48,45,3,28,7
30,22,24,6,14,1,17
20,36,9,16,45,3,49
8,30,45,14,44,35,25
11,26,42,22,28,27,45
42,13,37,31,49,30,32
28,42,14,20,31,22,34
28,19,12,42,39,7,45
28,15,26,36,3,11,8
48,12,38,32,14,26,21
24,10,13,3,49,18,46
47,19,49,12,13,35,38
32,4,20,11,28,23,37
22,11,9,16,35,5,44
42,29,28,27,46,43,45
48,31,12,30,49,10,32
24,22,36,14,35,49,21
32,28,48,41,4,20,40
43,29,12,13,33,49,23
34,48,12,19,27,38,20
27,10,37,2,15,43,40
38,15,48,45,3,24,7
5,32,24,49,15,20,28
33,18,6,7,30,2,49
35,3,10,28,21,15,9
41,28,4,12,46,27,36
43,15,12,31,44,35,27
36,33,10,39,47,9,4
27,40,44,25,22,20,5
33,29,47,41,3,9,48
22,29,8,17,34,41,33
10,27,7,5,13,41,2
33,18,25,34,17,1,31
34,17,7,12,4,37,43
41,4,16,2,11,38,22
3,2,1,7,23,36,24
14,19,47,49,23,37,17
24,13,3,47,41,29,20
25,17,43,20,38,26,48
25,42,47,43,1,5,7
13,34,21,45,38,31,6
5,31,38,32,18,20,26
36,24,35,21,11,49,41
37,13,15,39,43,6,49
24,9,6,5,13,15,29
30,6,35,38,24,41,4
44,33,37,32,36,38,16
41,27,44,20,39,33,11
11,40,45,23,15,36,20
2,42,17,20,5,36,49
18,29,6,46,47,3,7
43,37,5,22,35,21,41
40,43,21,27,5,44,33
28,1,6,33,44,18,43
23,43,16,26,7,14,24
28,1,42,46,15,29,34
11,2,7,43,4,47,46
9,48,30,43,1,26,25
48,43,16,25,11,2,44
39,29,19,47,3,25,9
49,36,6,44,7,34,18
39,23,44,1,37,48,2
14,7,16,25,1,2,45
37,42,31,26,25,46,23
19,36,1,28,43,34,7
24,49,14,28,1,38,15
7,37,45,34,46,42,22
28,30,47,4,45,32,2
37,30,17,5,1,28,3
15,20,28,23,33,14,39
37,48,23,18,11,31,15
45,12,3,21,31,16,46
16,44,31,3,7,9,15
18,47,17,15,1,10,14
20,30,44,19,22,28,26
30,12,47,1,35,40,2
18,29,14,3,22,36,49
10,20,32,9,19,49,43
19,25,14,7,3,5,47
9,24,10,39,32,1,44
7,16,21,12,47,23,42
21,34,39,30,41,9,10
19,40,9,23,47,42,29
14,9,4,29,8,12,6
6,18,2,10,4,27,32
16,47,33,12,7,19,15
19,3,9,25,2,41,46
35,16,6,27,46,8,37
9,11,28,34,19,16,25
4,24,16,30,22,3,27
40,3,2,9,27,42,48
6,1,21,25,28,3,20
45,8,32,19,29,5,2
26,35,30,36,18,4,9
8,20,36,45,30,25,41
16,22,10,46,37,35,43
29,26,36,22,39,9,13
19,33,27,6,22,18,47
36,3,4,48,18,45,20
3,28,4,9,49,13,22
34,49,37,10,9,8,17
32,49,46,40,19,29,6
21,43,38,37,32,1,14
27,5,29,15,2,12,32
17,25,8,2,18,49,43
31,37,6,5,25,13,4
43,39,23,27,3,9,42
3,32,8,41,45,24,4
15,39,12,24,2,26,46
8,29,30,34,10,28,23
25,46,44,3,47,27,8
13,21,1,42,27,35,10
33,2,28,37,36,21,14
17,18,23,28,35,21,37
5,4,18,38,45,19,20
21,18,11,28,40,42,30
8,20,31,21,43,41,29
42,23,3,48,41,25,43
2,33,23,48,47,36,10
8,1,38,20,12,3,24
26,2,14,20,38,4,24
10,3,29,9,45,43,26
6,4,42,43,28,5,30
23,34,13,17,48,3,33
44,16,14,36,41,46,5
29,6,39,23,36,32,8
4,19,46,36,21,45,22
38,5,41,46,16,32,37
5,7,45,18,24,28,11
29,8,30,31,40,11,2
15,26,46,31,12,4,13
33,22,27,48,18,46,14
11,16,9,18,14,22,5
6,1,29,33,45,5,3
3,30,31,22,27,24,40
4,17,18,5,20,22,11
34,30,3,17,28,43,5
49,13,14,9,46,28,33
11,49,46,33,16,5,41
27,36,3,31,35,17,11
25,17,46,14,16,44,43
25,26,11,1,33,38,18
28,17,14,24,2,6,15
7,44,27,35,47,18,23
29,37,22,27,18,15,5
21,44,27,7,3,43,31
28,25,42,11,3,43,45
2,38,27,42,21,39,12
43,29,11,5,38,6,40
43,22,28,26,48,46,33
1,10,7,39,21,26,24
13,8,49,46,43,30,15
28,27,16,9,11,19,17
39,14,8,49,18,10,5
13,11,45,34,33,18,26
39,17,25,11,44,29,12
44,7,45,13,34,15,41
29,30,22,47,49,11,36
43,11,29,34,10,48,2
12,1,26,42,35,46,21
35,9,42,41,36,12,24
14,5,16,4,44,19,7
15,24,34,7,37,12,25
10,3,19,40,13,5,45
46,47,20,33,16,2,41
13,2,27,4,24,37,30
2,12,44,40,46,31,23
27,13,1,24,47,36,21
15,41,19,31,28,37,29
23,44,20,45,1,14,9
25,35,27,18,36,7,15
17,30,16,8,13,37,40
36,45,8,40,15,27,10
27,5,3,28,23,21,16
42,11,27,33,12,19,44
18,41,14,20,31,47,9
9,20,21,26,34,6,3
37,43,5,3,41,32,22
19,18,5,7,27,6,2
35,26,42,21,5,30,32
38,7,37,25,26,30,39
33,47,46,31,41,7,3
43,10,15,2,8,41,26
11,14,20,44,12,23,43
26,18,15,28,7,30,47
8,9,23,29,48,19,1
25,6,43,26,11,20,33
7,15,11,8,30,47,48
17,20,49,3,45,7,5
36,3,19,34,25,4,2
3,18,35,23,31,46,36
39,4,19,30,37,29,48
9,25,48,41,18,12,34
43,44,15,27,11,40,19
25,47,41,22,32,31,30
29,2,13,35,44,48,31
23,10,13,9,33,1,48
23,11,41,15,44,5,48
19,28,21,47,48,7,49
38,8,9,26,19,13,4
28,33,26,16,10,2,14
5,4,37,39,8,43,11
18,12,27,5,42,15,11
38,4,5,22,45,43,46
44,40,43,48,33,4,38
7,8,24,4,32,13,34
16,13,22,26,7,40,41
48,15,12,16,13,23,7
46,33,21,48,14,31,9
13,30,10,2,20,46,26
49,4,22,42,46,8,35
31,4,16,2,5,21,27
12,3,7,30,43,34,33
2,28,30,32,21,45,22
26,20,45,36,28,19,25
43,5,2,42,10,31,26
47,9,41,26,37,30,4
7,36,49,14,26,23,3
3,39,29,34,16,33,10
19,28,12,8,31,18,24
28,40,7,49,25,22,43
37,42,41,40,2,3,7
28,6,14,44,27,33,3
3,22,44,21,39,31,11
9,36,25,18,27,37,11
13,8,31,3,21,39,16
22,38,25,49,23,27,35
16,12,21,43,9,22,19
32,18,37,41,34,40,17
27,35,42,24,9,15,47
41,6,20,49,48,31,39
10,9,24,19,30,42,43
34,38,32,24,37,22,28
31,6,21,41,15,34,5
5,16,6,47,49,21,3
39,2,4,40,27,38,15
4,21,47,19,45,1,32
38,14,4,1,47,45,13
14,44,9,4,49,35,39
49,24,23,3,22,41,43
5,45,11,20,39,44,2
14,4,6,2,28,48,5
46,40,33,1,30,19,49
36,16,18,46,37,10,49
19,35,17,12,46,37,25
41,48,21,17,5,32,37
25,49,29,24,41,38,40
24,6,46,44,8,4,25
8,11,34,23,25,30,6
43,5,30,27,48,37,49
48,32,14,10,38,13,37
42,14,43,8,46,5,21
48,8,25,31,2,29,46
21,9,46,32,31,37,30
41,44,40,45,12,42,9
39,14,32,27,20,43,8
26,30,12,23,15,44,8
17,18,34,39,3,36,22
38,47,33,2,29,4,17
30,28,15,39,31,38,7
44,12,21,16,29,30,28
25,20,27,9,3,26,31
35,30,41,47,11,40,42
16,15,48,30,49,41,19
32,14,28,38,26,44,39
8,12,44,24,5,23,48
28,45,24,3,41,27,14
13,2,48,36,38,27,33
26,41,9,11,37,19,47
37,9,23,36,19,15,20
40,22,17,38,3,35,13
30,5,22,44,3,35,40
1,21,40,27,2,34,45
3,27,14,39,37,29,26
46,41,7,47,37,28,20
29,30,44,26,22,9,16
40,28,37,20,46,48,15
31,40,1,38,15,21,23
23,15,36,5,12,47,7
16,21,38,34,9,28,32
25,44,23,18,35,16,12
48,14,43,31,2,19,38
2,7,1,18,29,9,25
23,45,44,18,36,10,11
29,5,10,17,9,7,21
39,46,9,35,18,16,33
2,8,12,49,18,43,33
7,41,48,20,5,28,40
40,12,20,28,13,6,7
30,35,9,25,11,36,16
4,34,16,36,28,23,47
20,8,6,45,9,21,7
22,30,24,39,19,45,6
5,18,23,39,2,44,33
5,37,47,38,36,23,14
38,4,23,47,29,35,41
3,20,9,46,39,5,19
30,49,8,26,14,39,32
38,24,5,27,40,44,45
26,15,41,1,22,2,16
22,37,40,34,18,33,7
42,44,23,16,19,8,37
47,44,27,49,7,5,34
36,23,14,2,49,30,32
29,32,27,8,4,14,41
31,1,21,38,37,14,30
37,24,47,13,45,39,3
36,19,3,39,33,47,16
37,41,43,33,13,18,3
27,13,4,5,29,6,14
24,12,18,43,11,40,31
36,39,13,24,10,9,35
28,31,5,13,48,23,10
17,13,7,3,41,12,11
19,35,8,11,32,48,44
38,19,40,7,13,16,44
13,29,15,34,35,24,32
29,30,2,45,41,16,34
7,3,44,17,12,27,37
13,37,6,28,17,38,11
6,8,7,37,46,20,13
46,29,35,11,18,17,5
20,44,33,49,22,2,18
6,39,40,45,43,28,29
44,1,22,23,16,31,39
10,37,4,23,15,39,30
4,2,8,35,14,15,3
44,39,20,21,24,26,2
3,47,18,11,7,45,35
34,19,49,4,2,42,5
1,27,45,6,18,41,39
49,6,5,13,40,36,45
30,10,46,29,33,17,7
10,43,29,5,32,19,11
22,26,41,37,35,25,15
47,40,9,45,26,7,39
32,19,41,36,17,44,7
18,36,48,46,34,31,38
21,35,23,3,5,44,6
6,29,20,35,9,23,11
16,8,9,35,39,14,42
29,22,16,39,46,38,25
17,45,33,13,9,5,21
22,41,24,37,1,7,4
41,38,16,13,19,46,8
49,28,38,8,13,33,16
13,15,35,43,8,37,23
32,25,10,6,31,5,27
23,41,26,7,38,10,16
24,4,1,15,31,21,3
39,15,12,29,43,19,33
46,37,26,8,34,32,36
19,1,36,30,28,24,2
22,7,18,10,46,19,16
42,19,29,43,35,16,9
30,39,35,5,4,9,49
16,3,17,18,47,22,30
29,25,7,15,8,39,23
36,34,16,25,26,44,39
23,28,33,21,11,13,38
25,27,48,38,18,10,16
49,43,38,42,11,24,7
42,4,2,33,12,48,26
49,7,12,9,22,21,17
16,19,10,35,33,18,21
1,28,15,21,17,44,31
25,29,40,27,46,24,23
44,32,6,37,47,22,17
18,39,25,48,33,6,47
30,47,5,20,32,3,44
47,40,32,26,45,1,14
32,46,43,11,27,33,36
35,37,9,2,17,6,8
2,29,25,32,6,30,41
16,35,42,15,7,33,13
12,25,15,44,14,35,17
9,22,14,31,11,1,8
28,21,45,38,6,35,31
45,9,10,26,37,43,35
20,48,49,12,29,46,31
42,27,30,21,4,40,7
3,20,10,15,46,30,38
17,25,3,5,35,44,10
8,21,37,16,23,38,25
7,14,19,44,4,17,22
19,42,14,35,16,22,1
5,44,31,19,38,7,49
14,5,7,42,30,4,18
36,13,30,33,4,22,40
29,44,28,21,32,7,45
36,23,30,31,27,11,49
6,48,42,1,16,27,46
44,10,37,6,17,18,29
43,30,29,13,16,3,31
34,26,41,31,9,47,44
15,22,14,37,24,11,33
17,22,14,37,26,16,39
22,37,40,5,16,30,24
23,35,12,13,19,33,39
33,1,42,25,18,46,44
7,27,11,17,45,5,31
21,44,49,36,25,24,10
35,7,45,46,27,5,44
6,23,34,19,10,24,41
33,35,16,24,30,42,37
32,42,40,13,4,34,43
5,33,4,1,17,27,23
31,17,37,12,22,9,39
46,47,40,4,39,14,37
3,16,34,42,6,14,27
17,49,37,10,42,21,47
31,6,5,7,38,43,48
17,24,25,29,3,34,12
37,21,45,42,40,2,31
41,42,17,26,18,2,21
48,7,15,41,16,47,37
47,44,30,28,16,18,21
29,25,19,34,33,15,13
13,20,21,4,6,19,23
35,43,8,7,9,19,13
15,38,46,22,18,30,29
42,22,41,45,28,8,25
45,34,17,35,24,48,10
34,26,8,3,33,11,46
28,20,23,36,16,42,37
28,2,25,45,29,38,46
48,40,13,5,3,16,42
23,7,26,17,49,9,19
33,43,44,16,23,15,24
3,22,27,21,11,34,17
41,48,47,11,3,16,37
16,38,40,11,34,7,23
30,38,18,33,40,10,28
5,32,21,9,49,41,18
10,33,43,42,8,45,22
31,12,42,41,44,4,34
18,7,20,4,32,10,47
37,23,39,27,19,41,35
43,25,46,42,5,34,35
1,19,34,22,2,9,33
22,14,48,30,39,5,32
35,41,48,26,29,3,28
45,40,7,35,49,18,36
30,12,34,36,20,35,6
26,33,37,40,27,44,38
28,36,7,29,23,8,27
4,32,27,14,19,45,15
28,43,42,37,38,47,36
22,6,27,47,40,32,5
44,17,29,32,4,1,30
20,3,15,30,38,39,42
20,3,14,30,2,39,22
32,38,45,23,6,44,21
15,11,12,6,35,4,34
31,35,22,5,17,43,2
44,12,46,28,33,24,40
13,6,46,21,12,37,4
45,43,19,21,28,11,8
2,1,7,39,3,18,12
34,39,46,30,19,37,25
17,41,26,31,35,20,8
27,42,47,14,39,7,25
30,5,33,48,7,47,28
16,43,45,48,46,44,21
28,22,4,10,45,9,12
48,49,2,29,30,12,34
15,41,17,38,3,1,37
22,1,40,11,3,42,15
49,17,48,15,20,31,44
22,38,12,43,9,20,13
2,20,14,27,18,6,10
35,36,20,24,5,33,37
43,24,19,48,14,9,18
1,39,27,37,32,23,33
44,12,32,7,16,17,48
24,22,45,29,42,1,8
45,49,22,38,17,24,33
46,23,2,3,16,6,24
14,36,26,41,49,9,16
34,46,24,1,12,10,30
23,19,13,31,28,45,35
37,15,27,16,28,39,2
4,34,47,25,45,28,35
18,33,36,5,43,8,39
29,28,21,24,15,23,17
18,35,36,38,30,6,33
43,48,4,46,6,42,27
3,32,37,33,4,38,40
16,44,7,22,10,6,2
16,37,41,2,46,28,48
10,11,32,28,30,36,2
15,36,16,13,49,14,40
12,9,8,34,19,24,36
33,13,24,30,21,25,35
16,29,43,31,19,7,18
32,29,18,25,33,12,5
19,40,32,21,41,13,29
35,30,5,47,49,28,3
16,29,32,12,47,7,6
36,40,12,24,35,18,47
10,40,16,12,2,17,13
18,21,19,25,31,49,2
19,12,6,30,11,43,29
11,19,28,5,10,21,20
18,28,5,46,39,23,19
13,49,5,4,38,48,12
12,20,25,36,23,1,44
31,1,6,16,4,43,23
27,30,17,20,41,4,47
41,8,4,24,19,5,26
17,13,9,16,2,41,39
6,49,48,17,18,41,23
43,47,26,33,10,1,40
46,24,38,11,14,22,40
18,34,22,3,20,35,29
26,13,1,19,32,33,15
17,13,6,4,48,11,35
3,25,43,32,26,31,15
4,37,31,3,47,9,20
6,3,28,23,7,17,8
13,23,18,25,49,31,34
2,23,12,42,48,34,37
3,2,11,12,8,15,33
33,32,14,39,23,43,15
48,30,4,8,9,46,38
46,16,22,10,30,25,36
46,42,13,20,22,44,31
4,15,14,37,28,25,27
32,20,13,19,25,10,14
12,13,49,29,20,11,22
35,27,40,16,48,13,32
38,18,28,11,13,16,10
14,25,17,23,40,41,27
39,19,48,29,7,24,11
40,25,10,24,42,8,13
2,4,39,22,21,35,42
49,29,43,42,34,17,27
27,14,2,1,44,42,8
49,47,35,27,25,38,26
35,24,45,26,31,36,14
27,4,6,26,20,9,14
10,21,19,1,39,30,38
34,44,43,30,47,17,37
14,45,2,12,9,8,38
20,19,7,18,29,45,24
3,20,39,19,1,9,42
26,24,34,18,49,21,32
3,15,11,42,2,41,37
8,28,24,2,34,14,19
33,5,2,11,4,30,31
2,21,44,48,39,32,4
39,46,3,45,13,38,42
16,21,22,5,25,4,34
10,17,16,43,22,47,6
49,31,4,38,29,19,22
37,19,6,22,45,21,5
27,25,19,28,7,42,20
1,44,31,12,15,33,2
21,42,4,39,46,24,20
31,7,21,25,30,11,44
20,36,40,22,11,48,31
39,23,8,28,47,31,9
3,10,40,8,16,26,47
4,28,35,21,44,6,45
15,22,36,10,26,49,38
