12,44,40,16,28,30,32,18
9,33,15,19,27,1,43,30
18,40,33,3,31,48,13,28
39,28,46,5,41,42,8,26
45,43,17,15,28,2,40,39
25,5,7,18,37,1,4,6
13,10,42,22,6,41,33,36
35,22,16,49,27,43,45,23
33,49,9,30,25,5,11,35
12,44,15,41,11,46,21,23
31,41,16,29,23,35,45,38
33,6,40,3,19,8,39,27
40,26,24,21,4,28,17,22
2,8,11,41,22,3,43,4
37,21,7,20,8,10,34,24
23,28,35,5,18,16,19,15
24,46,26,28,8,11,25,33
6,43,24,34,30,4,45,14
24,21,49,8,17,9,4,44
3,43,44,20,4,36,7,6
4,21,32,37,41,22,42,25
48,15,19,22,24,28,6,14
6,27,19,22,29,31,21,32
5,26,27,32,21,35,15,1
49,33,24,35,17,8,48,1
14,26,33,36,15,48,37,8
26,38,9,19,3,46,30,41
23,47,45,3,6,20,31,32
44,22,38,47,13,45,25,16
11,40,2,16,12,44,10,28
13,27,7,18,32,36,44,1
31,48,7,24,27,20,33,6
5,32,48,1,15,36,34,12
39,5,6,20,25,42,11,24
25,22,43,35,34,33,30,39
30,34,32,9,4,36,21,19
25,21,47,41,36,10,23,11
33,26,3,19,28,9,14,25
22,8,48,28,45,27,41,7
22,48,8,45,12,13,40,4
38,3,31,18,45,8,11,44
11,28,8,26,4,44,29,23
30,2,47,33,40,10,24,48
31,16,33,43,15,25,30,8
31,33,49,10,41,35,38,8
22,32,39,30,28,2,36,27
22,5,7,8,2,4,17,3
16,45,48,9,5,49,43,26
48,3,47,13,29,42,25,36
48,22,16,37,36,31,39,11
14,26,22,10,20,35,37,2
40,17,15,28,32,42,44,39
44,39,9,22,18,24,13,41
39,42,40,19,38,34,46,16
5,10,42,11,45,12,29,26
32,45,1,5,46,26,23,42
28,40,18,25,49,4,43,33
35,26,47,17,16,25,20,28
10,26,4,37,28,3,8,29
19,2,28,34,22,32,46,31
18,42,2,45,31,23,28,3
22,12,2,6,1,25,10,8
35,42,38,37,33,48,31,19
15,23,34,31,45,32,17,24
39,15,2,19,4,1,47,32
22,1,4,5,8,2,6,37
37,25,11,35,5,27,10,3
30,35,14,36,41,34,37,8
5,45,20,12,27,19,22,26
2,18,13,14,33,5,9,39
25,1,24,19,27,12,34,46
7,5,1,29,31,25,37,14
39,47,48,15,33,4,6,36
20,37,39,1,19,49,10,14
16,45,3,20,47,32,24,36
34,1,4,18,38,9,49,16
44,27,8,34,33,37,11,17
24,4,3,21,5,25,8,41
28,17,6,20,49,34,46,38
45,25,23,18,3,30,5,2
25,46,45,28,10,23,37,44
42,43,25,44,21,49,4,41
11,2,36,32,5,21,9,31
6,47,7,30,45,27,22,20
15,7,2,1,31,10,5,23
10,22,49,18,41,4,6,27
2,31,44,20,36,26,14,37
40,25,49,9,34,46,15,48
38,47,14,19,12,26,23,24
37,6,10,45,34,13,46,39
33,36,4,16,5,35,48,11
25,4,30,31,1,18,15,10
8,1,19,23,7,17,38,27
26,49,46,48,13,32,9,31
41,16,40,32,2,18,34,22
9,15,31,5,7,30,48,49
2,20,49,35,41,24,11,4
43,45,12,11,10,25,21,18
33,4,22,23,12,35,8,5
1,36,48,18,24,15,8,44
13,24,26,20,27,17,19,33
27,41,32,29,6,2,33,28
7,19,3,27,5,46,40,42
2,14,10,47,21,48,46,17
14,7,13,18,23,25,36,43
45,20,9,28,48,14,40,32
45,25,47,10,46,11,44,49
44,24,48,9,42,4,11,5
39,37,3,6,17,23,18,38
12,13,17,6,40,3,49,48
11,1,14,17,33,48,34,3
19,8,32,13,16,34,7,24
36,4,48,18,47,37,14,35
26,8,3,22,15,36,6,12
22,37,29,11,28,8,20,14
43,32,23,42,28,20,30,37
20,24,35,33,29,11,25,5
48,4,40,44,5,25,18,9
48,40,45,10,35,4,5,22
21,40,3,35,28,49,34,6
27,47,30,19,28,20,38,26
21,18,45,25,3,33,6,27
31,32,8,18,11,15,2,20
46,23,48,19,2,30,14,39
18,23,43,38,39,34,22,6
28,30,5,14,22,15,20,8
3,49,33,1,37,8,6,18
18,7,20,35,12,44,36,48
8,38,46,40,4,48,14,3
17,40,44,26,16,2,49,46
17,41,1,31,27,25,42,6
4,28,43,25,30,8,29,42
3,17,9,16,39,28,49,36
11,40,39,24,37,33,43,41
26,4,24,5,11,45,22,44
44,16,29,7,36,48,38,41
38,15,31,48,35,14,40,24
29,1,39,24,3,42,4,33
37,17,32,4,42,14,6,31
38,26,10,25,14,39,5,27
27,45,6,8,31,48,39,41
14,24,2,4,6,22,25,1
7,11,30,45,13,5,34,46
31,26,34,40,18,24,22,49
32,31,6,34,43,2,14,35
12,47,2,37,34,24,14,8
5,48,13,8,38,2,24,14
17,38,7,6,40,35,42,4
47,7,12,15,29,10,31,26
49,38,20,48,26,32,14,9
31,1,38,37,12,20,39,2
47,13,35,17,23,36,33,11
31,20,42,28,2,45,43,7
41,17,22,35,8,25,47,48
33,44,20,25,15,21,42,7
43,21,45,32,12,44,46,18
27,15,32,35,49,4,31,9
12,18,24,23,45,1,33,28
15,25,47,4,34,41,43,22
2,18,11,13,34,4,35,15
28,14,43,17,7,38,6,49
6,32,2,44,45,38,21,27
31,22,35,25,24,17,33,21
16,40,5,26,42,37,30,41
3,11,17,28,46,1,43,40
33,24,35,26,7,30,48,10
3,13,8,17,2,10,15,42
46,32,33,45,7,11,9,22
18,13,48,40,37,4,41,19
19,18,26,40,11,31,7,37
7,24,9,34,23,26,20,12
15,38,35,48,11,30,9,36
48,34,8,10,15,29,1,17
29,46,39,2,1,42,16,19
17,24,39,30,43,9,26,47
10,35,11,19,3,30,6,29
18,6,36,34,49,27,35,39
12,8,23,24,35,7,22,25
31,24,40,27,44,14,17,18
49,31,4,22,13,20,6,12
37,12,45,43,13,39,41,18
49,34,15,36,39,16,25,46
31,34,12,47,18,42,22,26
19,35,47,30,12,32,15,11
49,21,33,40,31,29,22,10
18,40,16,42,38,30,48,26
47,40,14,8,26,10,42,19
43,32,10,49,1,20,6,8
34,5,21,3,11,13,18,27
9,29,35,10,48,2,36,17
9,18,24,4,36,6,45,21
29,6,1,27,22,28,41,11
42,47,5,19,12,16,23,27
2,25,19,38,31,27,17,6
23,8,49,12,35,45,26,43
30,11,18,42,13,47,33,39
29,16,18,20,2,11,22,48
1,48,8,43,17,25,19,38
38,19,22,42,28,13,24,18
10,24,30,13,47,34,6,32
47,15,16,2,23,12,18,26
9,1,27,2,25,24,13,47
10,12,9,2,30,16,20,3
5,45,46,11,2,22,36,48
37,41,9,34,1,30,48,43
49,2,47,9,41,46,35,31
6,24,35,13,38,15,27,4
46,40,37,44,9,1,16,38
15,9,16,10,14,8,25,31
48,20,22,28,43,45,19,9
44,29,39,22,16,23,30,47
47,2,13,39,36,17,7,29
20,2,38,34,48,25,28,7
9,27,30,32,39,36,4,13
32,14,30,20,37,10,17,35
9,33,37,32,3,1,46,4
36,25,7,34,14,29,26,19
7,15,19,17,10,42,44,29
2,9,28,42,14,34,5,49
14,21,29,35,27,38,2,26
27,17,12,4,3,49,15,11
11,38,34,4,16,20,19,5
21,37,32,26,36,5,43,4
1,27,23,29,33,10,45,39
43,23,37,44,48,45,21,7
18,45,35,33,47,41,25,44
11,46,38,7,14,21,47,3
30,35,8,3,24,6,47,10
30,34,36,37,16,4,2,41
2,49,42,36,29,1,28,8
17,9,21,15,36,49,24,37
24,14,30,49,28,8,26,2
49,12,8,36,44,2,23,32
2,1,27,47,31,12,8,19
25,28,11,46,19,27,9,26
4,39,7,20,16,9,47,23
3,9,30,26,22,15,44,25
23,40,44,1,46,11,39,19
3,11,2,46,34,12,23,29
20,41,42,37,47,29,4,36
47,31,5,16,35,9,37,11
43,19,36,40,35,49,1,6
29,17,30,48,13,1,8,44
4,16,21,44,10,40,46,9
27,19,4,20,2,10,38,7
9,33,12,48,49,18,1,45
47,49,44,1,29,20,46,6
29,22,48,21,1,19,20,12
21,44,24,31,1,18,47,25
35,9,23,16,17,28,13,43
4,5,18,20,45,37,17,15
26,4,30,3,15,35,48,41
42,16,19,13,1,18,32,39
29,27,31,17,40,20,47,37
10,47,23,12,20,38,7,19
36,26,42,38,18,17,22,23
13,24,48,38,21,2,46,25
37,34,44,25,46,32,13,3
45,23,26,9,46,22,34,36
2,22,47,40,26,34,31,20
23,15,34,33,4,25,11,35
48,8,23,10,49,3,17,5
38,45,29,34,6,49,41,37
36,37,44,2,31,43,27,49
19,1,12,33,43,40,37,36
5,42,15,41,10,9,32,49
19,27,41,44,26,11,48,18
35,5,25,30,42,2,23,18
29,33,34,6,14,44,12,27
26,35,46,49,3,20,4,10
48,21,28,8,11,13,42,9
40,47,18,12,4,36,35,6
9,5,11,25,23,16,49,36
46,21,29,27,9,12,37,2
4,27,21,48,33,6,11,40
24,45,28,35,20,46,8,3
1,22,34,26,39,5,12,10
37,34,17,10,18,16,45,2
41,26,10,38,45,24,3,4
28,31,34,43,13,12,15,49
10,44,34,17,5,36,31,22
25,14,32,3,15,24,31,26
42,32,40,23,17,21,9,30
7,44,3,19,35,10,37,49
4,48,43,23,26,35,10,13
17,19,49,21,7,9,37,8
25,38,1,35,32,40,47,3
14,42,18,16,43,22,1,6
1,16,39,11,7,49,44,14
18,27,16,21,48,20,36,3
40,38,15,2,36,18,9,8
3,36,21,40,33,11,5,44
10,44,18,43,5,2,6,35
48,22,46,2,35,41,43,13
8,34,13,29,43,39,14,49
29,42,3,11,43,9,34,16
47,4,29,42,40,27,24,35
43,44,4,16,13,32,8,24
19,12,42,2,34,6,1,7
49,20,12,21,8,23,5,32
35,49,48,25,18,36,30,8
13,42,46,38,11,31,15,47
19,18,17,20,4,6,43,35
16,17,15,9,42,30,38,26
46,4,32,9,5,14,37,13
41,17,40,43,47,32,21,37
29,10,30,37,40,33,3,32
8,49,31,19,37,5,7,23
6,20,48,7,31,27,10,4
5,23,1,27,11,35,9,39
13,1,26,17,41,40,33,24
16,1,19,7,27,28,3,32
39,30,49,9,12,20,15,18
1,35,47,7,2,12,36,11
42,35,11,14,15,39,26,17
19,34,16,31,46,29,43,25
21,9,13,40,26,45,31,39
37,42,33,30,48,11,14,8
46,24,10,14,31,32,20,1
27,1,5,28,48,7,21,16
42,19,9,13,12,5,49,10
41,9,40,37,14,3,22,48
31,40,30,19,15,37,39,17
34,12,13,44,48,45,15,1
8,40,41,30,18,37,4,10
13,3,4,27,33,21,48,39
23,34,21,45,5,24,37,17
37,47,19,42,12,5,25,23
4,38,6,49,34,35,26,20
40,12,7,21,36,41,49,9
41,10,3,11,47,23,38,22
19,18,33,27,31,21,34,9
20,17,15,22,28,37,30,5
3,49,48,4,44,8,9,28
41,15,9,49,37,34,38,23
39,3,40,10,49,14,34,44
36,19,15,34,3,49,23,16
45,35,8,28,44,4,12,46
21,32,17,24,36,23,31,20
23,1,19,28,49,36,15,3
10,20,43,26,4,28,40,32
2,14,41,42,43,11,47,40
39,33,26,37,46,22,12,4
29,11,27,4,3,26,6,34
9,17,5,39,45,6,43,34
4,22,13,30,32,44,35,24
45,36,43,44,3,17,28,20
29,40,19,7,22,30,9,47
33,15,12,42,43,39,44,7
25,13,46,8,48,32,39,47
15,8,20,1,24,22,32,27
13,46,44,8,9,11,2,15
2,22,19,6,18,27,40,26
42,18,5,6,8,23,15,17
4,23,26,40,20,32,34,33
47,1,7,21,38,35,30,45
14,5,9,11,1,33,48,29
28,31,16,1,22,19,46,27
43,29,14,15,1,30,2,36
47,24,2,37,16,49,45,43
46,17,9,37,10,18,7,43
8,3,13,9,38,49,35,32
49,22,20,19,29,12,43,38
35,15,7,37,13,16,39,32
32,44,12,11,21,27,38,35
17,23,25,18,14,40,28,19
11,34,22,41,36,28,7,27
28,18,41,32,39,14,1,34
37,26,1,8,47,49,22,20
26,30,14,23,16,39,31,41
40,24,25,9,6,30,20,44
44,4,48,26,46,10,39,34
10,44,26,29,24,20,22,6
47,38,35,21,43,41,39,30
32,49,44,31,46,33,3,40
47,24,28,38,14,46,37,18
32,24,46,31,39,16,6,3
25,14,24,22,30,31,48,34
40,8,41,2,45,27,19,30
42,46,38,21,24,35,41,17
48,16,28,1,35,45,19,25
49,23,34,13,35,21,32,46
13,6,17,32,44,48,15,10
23,20,27,14,5,46,17,36
1,46,30,47,25,13,11,3
33,14,34,7,26,32,19,47
20,14,19,38,34,12,27,42
9,39,17,6,11,18,43,26
21,45,46,11,39,35,47,19
2,43,42,29,14,27,22,31
18,47,9,48,35,40,19,14
20,47,3,19,17,48,18,32
9,46,23,24,17,14,26,45
12,29,25,9,40,22,36,2
23,24,47,33,28,8,20,26
4,5,14,17,20,18,24,30
9,47,30,10,33,21,36,16
29,48,16,19,25,37,40,49
48,31,1,43,21,4,19,36
48,37,43,12,10,33,19,15
23,21,5,20,12,11,16,42
10,31,49,38,1,41,17,29
40,13,19,32,41,6,43,46
40,10,45,18,7,32,14,13
17,8,15,44,49,40,33,42
2,31,18,49,33,48,34,12
23,27,35,10,46,45,20,22
27,43,12,10,4,14,9,3
24,19,33,1,10,22,13,43
32,35,44,37,41,3,2,40
43,26,36,20,32,11,31,40
7,20,37,47,48,11,33,30
33,4,9,30,29,17,49,38
44,12,20,1,11,28,37,22
28,3,1,8,29,5,18,43
12,48,15,25,47,42,3,22
24,47,42,10,45,34,23,35
28,2,40,39,6,43,44,27
2,40,23,47,32,8,37,13
38,39,10,20,26,49,25,6
39,4,3,45,46,30,17,36
45,10,15,5,37,20,23,36
43,18,21,4,37,10,15,11
8,20,23,3,22,6,37,9
35,16,3,14,41,34,9,18
11,17,8,38,7,45,49,29
36,6,16,19,33,48,45,32
10,15,6,40,37,12,4,48
33,4,2,43,34,37,35,1
26,31,35,42,5,43,29,21
42,14,37,10,20,40,30,45
2,40,31,30,42,12,33,8
38,49,13,19,27,43,40,26
47,48,40,42,12,37,6,26
22,35,9,17,41,49,27,8
27,29,30,40,36,38,1,4
4,37,33,10,40,19,30,45
39,4,9,35,26,10,30,48
16,41,48,23,9,18,46,26
16,47,25,46,23,26,42,39
36,46,24,19,32,25,33,38
15,24,17,39,45,10,16,13
45,41,8,12,27,17,24,47
12,27,16,38,11,9,41,44
38,3,24,16,9,6,30,33
5,17,3,45,44,40,19,21
47,4,46,16,9,14,10,28
7,27,37,30,1,18,40,2
46,42,15,34,30,24,43,37
23,44,11,14,9,35,15,42
41,38,11,29,45,36,17,25
1,37,9,13,36,44,35,17
42,28,24,30,46,4,6,12
46,34,23,26,40,20,19,2
20,46,34,30,24,22,15,4
21,8,22,37,24,39,32,43
37,39,38,26,12,45,29,42
28,38,2,23,31,13,21,25
46,20,41,17,11,24,42,18
47,25,26,4,29,34,27,28
35,32,46,39,33,43,40,30
24,39,6,49,26,31,44,2
1,13,42,2,17,25,40,46
47,36,10,8,33,31,46,32
31,13,27,38,48,45,40,5
17,40,23,13,14,2,49,43
37,16,19,24,35,47,30,20
15,39,44,19,22,34,24,29
31,20,46,40,15,11,41,33
1,39,20,17,42,37,47,41
30,36,33,35,26,9,24,15
14,16,30,3,19,36,48,40
18,13,43,48,20,42,34,21
34,13,41,18,22,42,4,7
43,3,15,41,45,33,12,26
33,22,40,17,38,4,5,44
10,42,39,7,36,25,17,33
20,23,47,22,24,38,9,49
11,15,49,26,42,36,21,43
30,9,42,3,20,13,27,38
37,22,16,17,11,21,44,8
29,42,7,28,15,30,17,22
23,33,17,25,4,38,31,26
25,42,17,11,22,43,36,34
16,7,23,1,38,26,30,8
6,24,18,26,1,10,48,2
18,24,23,27,9,34,6,15
18,47,45,13,22,4,32,9
28,22,12,40,16,3,14,34
42,2,10,37,44,6,19,31
25,24,23,28,38,36,15,44
2,16,42,22,29,15,27,44
7,29,43,14,18,37,48,39
48,19,25,4,38,1,27,29
31,34,32,29,26,22,36,4
38,29,32,7,36,26,42,12
16,7,26,29,27,34,42,23
13,9,41,6,24,49,16,8
27,40,26,18,39,24,25,21
17,32,41,18,20,4,40,39
17,38,10,39,18,28,2,47
17,2,45,10,15,20,44,1
21,29,28,17,47,10,27,1
39,45,23,7,48,22,20,30
27,40,30,23,32,11,25,39
31,20,28,30,3,15,29,10
43,42,37,36,3,1,14,40
42,3,27,6,41,21,2,8
37,33,35,15,26,32,9,34
2,22,4,6,19,13,30,36
25,8,42,32,3,23,44,26
43,46,35,23,21,15,24,17
38,41,30,33,36,10,20,32
8,31,47,5,49,3,16,7
34,10,46,3,38,41,11,1
9,35,28,24,5,8,26,17
16,39,31,22,41,20,14,46
41,37,45,31,4,18,48,33
42,15,44,40,28,46,23,32
43,28,20,29,49,25,6,37
23,38,10,34,5,17,36,35
23,42,8,4,41,10,2,27
33,25,34,42,19,39,27,49
10,44,47,14,35,15,29,32
31,42,41,19,39,45,17,27
41,22,25,3,36,27,21,38
12,43,27,9,41,31,17,34
36,2,6,20,29,46,1,26
33,11,26,13,2,42,4,6
1,36,16,49,15,24,29,11
33,8,21,11,34,23,47,12
49,38,45,34,28,2,26,37
10,27,5,21,46,12,45,30
29,10,2,48,22,23,24,28
23,5,30,43,28,15,31,7
32,36,29,8,25,49,1,31
7,6,13,23,15,46,11,47
36,18,7,21,32,45,25,35
29,42,47,35,16,44,41,36
33,45,40,18,42,3,34,1
35,14,29,28,12,18,36,46
48,16,38,19,47,8,27,1
13,42,38,2,39,9,7,14
24,41,4,28,29,34,6,37
4,18,45,44,39,5,15,36
26,35,22,15,21,16,12,32
35,32,43,37,47,14,30,27
22,12,37,39,21,44,29,27
19,36,14,1,32,28,37,44
11,17,29,12,31,44,49,46
10,38,23,43,12,17,25,46
46,38,19,5,35,25,18,23
40,37,3,16,5,26,30,29
