a89,a690
a690,a89
a129,a10
a10,a129
a146,a10
a10,a146
a151,a10
a10,a151
a151,a655
a655,a151
a221,a10
a10,a221
a238,a10
a10,a238
a522,a10
a10,a522
a522,a841
a841,a522
a522,a377
a377,a522
a533,a10
a10,a533
a590,a10
a10,a590
a590,a87
a87,a590
a590,a666
a666,a590
a590,a529
a529,a590
a590,a400
a400,a590
a590,a587
a587,a590
a590,a244
a244,a590
a590,a355
a355,a590
a597,a10
a10,a597
a642,a10
a10,a642
a715,a10
a10,a715
a715,a810
a810,a715
a715,a540
a540,a715
a827,a10
a10,a827
a871,a10
a10,a871
a14,a11
a11,a14
a14,a658
a658,a14
a88,a11
a11,a88
a88,a540
a540,a88
a141,a11
a11,a141
a141,a657
a657,a141
a167,a783
a783,a167
a183,a729
a729,a183
a183,a173
a173,a183
a570,a11
a11,a570
a570,a495
a495,a570
a570,a43
a43,a570
a664,a11
a11,a664
a699,a11
a11,a699
a699,a857
a857,a699
a706,a11
a11,a706
a899,a11
a11,a899
a158,a12
a12,a158
a311,a12
a12,a311
a311,a873
a873,a311
a311,a404
a404,a311
a399,a12
a12,a399
a399,a760
a760,a399
a487,a12
a12,a487
a515,a12
a12,a515
a515,a545
a545,a515
a36,a13
a13,a36
a36,a557
a557,a36
a36,a698
a698,a36
a124,a13
a13,a124
a539,a13
a13,a539
a539,a602
a602,a539
a539,a42
a42,a539
a24,a14
a14,a24
a42,a14
a14,a42
a42,a916
a916,a42
a53,a14
a14,a53
a53,a291
a291,a53
a53,a329
a329,a53
a166,a14
a14,a166
a296,a14
a14,a296
a350,a14
a14,a350
a350,a48
a48,a350
a454,a14
a14,a454
a454,a483
a483,a454
a454,a18
a18,a454
a454,a551
a551,a454
a758,a14
a14,a758
a758,a422
a422,a758
a50,a15
a15,a50
a50,a325
a325,a50
a50,a360
a360,a50
a57,a15
a15,a57
a57,a127
a127,a57
a64,a15
a15,a64
a64,a999
a999,a64
a64,a665
a665,a64
a64,a176
a176,a64
a75,a15
a15,a75
a298,a15
a15,a298
a500,a15
a15,a500
a508,a15
a15,a508
a525,a15
a15,a525
a525,a30
a30,a525
a525,a22
a22,a525
a701,a15
a15,a701
a855,a15
a15,a855
a27,a17
a17,a27
a27,a978
a978,a27
a204,a17
a17,a204
a204,a237
a237,a204
a371,a17
a17,a371
a518,a17
a17,a518
a518,a972
a972,a518
a852,a17
a17,a852
a852,a479
a479,a852
a852,a97
a97,a852
a961,a17
a17,a961
a244,a18
a18,a244
a244,a694
a694,a244
a244,a821
a821,a244
a663,a18
a18,a663
a663,a126
a126,a663
a663,a535
a535,a663
a153,a19
a19,a153
a153,a220
a220,a153
a153,a290
a290,a153
a178,a21
a21,a178
a178,a618
a618,a178
a178,a502
a502,a178
a35,a22
a22,a35
a85,a22
a22,a85
a85,a400
a400,a85
a90,a22
a22,a90
a90,a29
a29,a90
a90,a787
a787,a90
a90,a53
a53,a90
a321,a22
a22,a321
a321,a874
a874,a321
a321,a142
a142,a321
a321,a203
a203,a321
a417,a22
a22,a417
a34,a23
a23,a34
a60,a23
a23,a60
a60,a867
a867,a60
a66,a23
a23,a66
a66,a452
a452,a66
a66,a248
a248,a66
a72,a23
a23,a72
a81,a23
a23,a81
a81,a726
a726,a81
a87,a23
a23,a87
a87,a551
a551,a87
a87,a747
a747,a87
a87,a247
a247,a87
a91,a23
a23,a91
a103,a23
a23,a103
a103,a568
a568,a103
a107,a23
a23,a107
a109,a23
a23,a109
a109,a250
a250,a109
a119,a23
a23,a119
a136,a23
a23,a136
a136,a790
a790,a136
a136,a628
a628,a136
a136,a544
a544,a136
a148,a23
a23,a148
a148,a488
a488,a148
a164,a23
a23,a164
a164,a424
a424,a164
a196,a23
a23,a196
a203,a23
a23,a203
a203,a420
a420,a203
a206,a23
a23,a206
a215,a23
a23,a215
a215,a845
a845,a215
a219,a23
a23,a219
a219,a485
a485,a219
a227,a23
a23,a227
a227,a986
a986,a227
a256,a23
a23,a256
a269,a23
a23,a269
a269,a857
a857,a269
a303,a23
a23,a303
a332,a23
a23,a332
a337,a23
a23,a337
a337,a127
a127,a337
a349,a23
a23,a349
a349,a465
a465,a349
a359,a23
a23,a359
a364,a23
a23,a364
a385,a23
a23,a385
a385,a56
a56,a385
a385,a960
a960,a385
a385,a128
a128,a385
a425,a239
a239,a425
a426,a23
a23,a426
a426,a204
a204,a426
a433,a23
a23,a433
a433,a800
a800,a433
a433,a692
a692,a433
a473,a23
a23,a473
a473,a696
a696,a473
a557,a23
a23,a557
a557,a420
a420,a557
a557,a908
a908,a557
a557,a137
a137,a557
a573,a23
a23,a573
a573,a64
a64,a573
a573,a354
a354,a573
a575,a23
a23,a575
a575,a849
a849,a575
a583,a23
a23,a583
a583,a347
a347,a583
a725,a23
a23,a725
a725,a211
a211,a725
a739,a23
a23,a739
a739,a922
a922,a739
a739,a415
a415,a739
a776,a23
a23,a776
a935,a23
a23,a935
a33,a24
a24,a33
a79,a24
a24,a79
a118,a24
a24,a118
a118,a987
a987,a118
a859,a24
a24,a859
a859,a330
a330,a859
a44,a25
a25,a44
a44,a320
a320,a44
a44,a544
a544,a44
a44,a888
a888,a44
a61,a25
a25,a61
a61,a94
a94,a61
a104,a25
a25,a104
a104,a447
a447,a104
a120,a25
a25,a120
a120,a439
a439,a120
a159,a25
a25,a159
a159,a620
a620,a159
a176,a25
a25,a176
a456,a25
a25,a456
a456,a95
a95,a456
a555,a25
a25,a555
a271,a26
a26,a271
a58,a27
a27,a58
a76,a27
a27,a76
a131,a28
a28,a131
a194,a28
a28,a194
a194,a22
a22,a194
a213,a28
a28,a213
a213,a110
a110,a213
a213,a435
a435,a213
a247,a28
a28,a247
a247,a254
a254,a247
a276,a28
a28,a276
a320,a28
a28,a320
a320,a686
a686,a320
a320,a972
a972,a320
a325,a28
a28,a325
a325,a371
a371,a325
a325,a628
a628,a325
a325,a619
a619,a325
a443,a28
a28,a443
a443,a507
a507,a443
a667,a28
a28,a667
a690,a28
a28,a690
a714,a28
a28,a714
a714,a735
a735,a714
a824,a28
a28,a824
a824,a943
a943,a824
a824,a406
a406,a824
a824,a894
a894,a824
a830,a28
a28,a830
a830,a328
a328,a830
a830,a190
a190,a830
a850,a28
a28,a850
a996,a28
a28,a996
a996,a136
a136,a996
a273,a29
a29,a273
a273,a39
a39,a273
a741,a29
a29,a741
a741,a528
a528,a741
a195,a30
a30,a195
a195,a762
a762,a195
a312,a30
a30,a312
a617,a30
a30,a617
a870,a149
a149,a870
a870,a835
a835,a870
a65,a31
a31,a65
a65,a15
a15,a65
a65,a446
a446,a65
a329,a31
a31,a329
a329,a830
a830,a329
a438,a31
a31,a438
a438,a272
a272,a438
a452,a31
a31,a452
a634,a31
a31,a634
a634,a254
a254,a634
a634,a644
a644,a634
a770,a31
a31,a770
a770,a118
a118,a770
a829,a31
a31,a829
a829,a651
a651,a829
a869,a31
a31,a869
a869,a373
a373,a869
a162,a32
a32,a162
a402,a32
a32,a402
a402,a520
a520,a402
a45,a33
a33,a45
a45,a584
a584,a45
a114,a33
a33,a114
a114,a665
a665,a114
a351,a33
a33,a351
a424,a33
a33,a424
a543,a33
a33,a543
a543,a433
a433,a543
a99,a34
a34,a99
a243,a34
a34,a243
a243,a42
a42,a243
a243,a831
a831,a243
a46,a591
a591,a46
a722,a35
a35,a722
a722,a860
a860,a722
a722,a722
a722,a722
a142,a36
a36,a142
a142,a982
a982,a142
a192,a36
a36,a192
a192,a970
a970,a192
a346,a36
a36,a346
a603,a36
a36,a603
a603,a220
a220,a603
a603,a550
a550,a603
a605,a36
a36,a605
a658,a36
a36,a658
a59,a39
a39,a59
a59,a861
a861,a59
a155,a39
a39,a155
a155,a790
a790,a155
a155,a262
a262,a155
a172,a39
a39,a172
a400,a39
a39,a400
a502,a39
a39,a502
a502,a913
a913,a502
a502,a457
a457,a502
a615,a39
a39,a615
a615,a361
a361,a615
a678,a39
a39,a678
a702,a39
a39,a702
a846,a39
a39,a846
a846,a154
a154,a846
a941,a39
a39,a941
a941,a833
a833,a941
a70,a40
a40,a70
a326,a40
a40,a326
a326,a359
a359,a326
a436,a40
a40,a436
a436,a101
a101,a436
a459,a40
a40,a459
a459,a793
a793,a459
a538,a40
a40,a538
a538,a531
a531,a538
a565,a40
a40,a565
a565,a931
a931,a565
a565,a249
a249,a565
a430,a41
a41,a430
a430,a514
a514,a430
a430,a176
a176,a430
a657,a41
a41,a657
a735,a41
a41,a735
a738,a41
a41,a738
a738,a741
a741,a738
a865,a41
a41,a865
a880,a41
a41,a880
a880,a694
a694,a880
a880,a136
a136,a880
a998,a41
a41,a998
a998,a349
a349,a998
a998,a305
a305,a998
a49,a42
a42,a49
a49,a701
a701,a49
a234,a42
a42,a234
a234,a946
a946,a234
a234,a157
a157,a234
a234,a50
a50,a234
a344,a42
a42,a344
a344,a428
a428,a344
a387,a42
a42,a387
a387,a29
a29,a387
a510,a42
a42,a510
a510,a909
a909,a510
a510,a465
a465,a510
a526,a42
a42,a526
a526,a758
a758,a526
a630,a42
a42,a630
a630,a902
a902,a630
a630,a901
a901,a630
a630,a41
a41,a630
a777,a42
a42,a777
a777,a250
a250,a777
a777,a479
a479,a777
a921,a42
a42,a921
a921,a384
a384,a921
a218,a43
a43,a218
a218,a463
a463,a218
a51,a45
a45,a51
a51,a823
a823,a51
a154,a45
a45,a154
a154,a263
a263,a154
a154,a552
a552,a154
a191,a45
a45,a191
a191,a288
a288,a191
a191,a414
a414,a191
a191,a245
a245,a191
a252,a45
a45,a252
a252,a554
a554,a252
a281,a45
a45,a281
a281,a543
a543,a281
a281,a883
a883,a281
a281,a24
a24,a281
a486,a45
a45,a486
a486,a471
a471,a486
a606,a45
a45,a606
a606,a494
a494,a606
a806,a45
a45,a806
a67,a46
a46,a67
a73,a46
a46,a73
a73,a92
a92,a73
a73,a31
a31,a73
a73,a658
a658,a73
a73,a322
a322,a73
a102,a46
a46,a102
a662,a46
a46,a662
a96,a47
a47,a96
a96,a977
a977,a96
a261,a47
a47,a261
a461,a811
a811,a461
a55,a48
a48,a55
a55,a350
a350,a55
a268,a48
a48,a268
a268,a152
a152,a268
a363,a48
a48,a363
a363,a830
a830,a363
a427,a48
a48,a427
a427,a488
a488,a427
a427,a910
a910,a427
a646,a48
a48,a646
a646,a881
a881,a646
a646,a658
a658,a646
a966,a48
a48,a966
a966,a275
a275,a966
a77,a49
a49,a77
a77,a132
a132,a77
a77,a772
a772,a77
a796,a49
a49,a796
a796,a514
a514,a796
a796,a683
a683,a796
a599,a50
a50,a599
a599,a594
a594,a599
a599,a694
a694,a599
a71,a51
a51,a71
a71,a93
a93,a71
a71,a541
a541,a71
a86,a51
a51,a86
a86,a397
a397,a86
a495,a52
a52,a495
a495,a527
a527,a495
a495,a526
a526,a495
a262,a53
a53,a262
a262,a720
a720,a262
a379,a54
a54,a379
a379,a816
a816,a379
a379,a23
a23,a379
a379,a707
a707,a379
a504,a54
a54,a504
a534,a54
a54,a534
a422,a55
a55,a422
a422,a467
a467,a422
a791,a703
a703,a791
a62,a56
a56,a62
a62,a649
a649,a62
a95,a56
a56,a95
a169,a56
a56,a169
a169,a404
a404,a169
a169,a203
a203,a169
a267,a56
a56,a267
a267,a180
a180,a267
a292,a56
a56,a292
a83,a57
a57,a83
a83,a698
a698,a83
a100,a57
a57,a100
a554,a60
a60,a554
a554,a341
a341,a554
a94,a61
a61,a94
a94,a478
a478,a94
a94,a836
a836,a94
a94,a8
a8,a94
a126,a61
a61,a126
a126,a142
a142,a126
a190,a61
a61,a190
a190,a421
a421,a190
a210,a61
a61,a210
a885,a61
a61,a885
a885,a407
a407,a885
a885,a772
a772,a885
a885,a900
a900,a885
a903,a61
a61,a903
a903,a643
a643,a903
a915,a61
a61,a915
a915,a659
a659,a915
a915,a84
a84,a915
a977,a61
a61,a977
a977,a32
a32,a977
a977,a279
a279,a977
a69,a62
a62,a69
a132,a62
a62,a132
a132,a726
a726,a132
a661,a62
a62,a661
a661,a991
a991,a661
a661,a948
a948,a661
a214,a63
a63,a214
a214,a209
a209,a214
a347,a63
a63,a347
a347,a51
a51,a347
a483,a63
a63,a483
a586,a63
a63,a586
a728,a63
a63,a728
a728,a794
a794,a728
a728,a387
a387,a728
a728,a230
a230,a728
a728,a155
a155,a728
a768,a63
a63,a768
a805,a63
a63,a805
a940,a63
a63,a940
a499,a64
a64,a499
a569,a66
a66,a569
a569,a541
a541,a569
a616,a67
a67,a616
a616,a363
a363,a616
a616,a355
a355,a616
a140,a68
a68,a140
a140,a286
a286,a140
a140,a779
a779,a140
a140,a214
a214,a140
a140,a818
a818,a140
a140,a618
a618,a140
a156,a68
a68,a156
a228,a68
a68,a228
a228,a683
a683,a228
a297,a68
a68,a297
a297,a391
a391,a297
a297,a572
a572,a297
a297,a508
a508,a297
a373,a68
a68,a373
a524,a68
a68,a524
a524,a357
a357,a524
a686,a68
a68,a686
a748,a68
a68,a748
a748,a336
a336,a748
a922,a68
a68,a922
a93,a70
a70,a93
a93,a971
a971,a93
a175,a70
a70,a175
a175,a219
a219,a175
a175,a795
a795,a175
a175,a99
a99,a175
a625,a70
a70,a625
a786,a70
a70,a786
a861,a70
a70,a861
a861,a881
a881,a861
a226,a71
a71,a226
a226,a129
a129,a226
a248,a295
a295,a248
a248,a447
a447,a248
a659,a71
a71,a659
a659,a485
a485,a659
a128,a73
a73,a128
a431,a73
a73,a431
a431,a915
a915,a431
a431,a902
a902,a431
a431,a981
a981,a431
a111,a74
a74,a111
a111,a504
a504,a111
a207,a74
a74,a207
a207,a907
a907,a207
a207,a574
a574,a207
a720,a74
a74,a720
a720,a294
a294,a720
a932,a74
a74,a932
a932,a315
a315,a932
a656,a77
a77,a656
a656,a43
a43,a656
a656,a63
a63,a656
a656,a180
a180,a656
a98,a236
a236,a98
a101,a78
a78,a101
a101,a81
a81,a101
a101,a223
a223,a101
a127,a78
a78,a127
a127,a513
a513,a127
a130,a78
a78,a130
a130,a212
a212,a130
a188,a78
a78,a188
a380,a78
a78,a380
a380,a46
a46,a380
a639,a78
a78,a639
a639,a812
a812,a639
a839,a78
a78,a839
a839,a390
a390,a839
a916,a78
a78,a916
a916,a687
a687,a916
a168,a79
a79,a168
a168,a390
a390,a168
a197,a79
a79,a197
a489,a79
a79,a489
a489,a879
a879,a489
a92,a80
a80,a92
a286,a80
a80,a286
a286,a665
a665,a286
a878,a80
a80,a878
a878,a503
a503,a878
a106,a82
a82,a106
a106,a834
a834,a106
a217,a85
a85,a217
a290,a85
a85,a290
a290,a6
a6,a290
a290,a430
a430,a290
a290,a810
a810,a290
a290,a96
a96,a290
a435,a85
a85,a435
a157,a87
a87,a157
a263,a87
a87,a263
a263,a191
a191,a263
a263,a459
a459,a263
a299,a87
a87,a299
a299,a100
a100,a299
a498,a87
a87,a498
a498,a464
a464,a498
a530,a336
a336,a530
a742,a87
a87,a742
a917,a87
a87,a917
a917,a95
a95,a917
a181,a88
a88,a181
a181,a973
a973,a181
a209,a88
a88,a209
a209,a200
a200,a209
a475,a88
a88,a475
a117,a89
a89,a117
a117,a950
a950,a117
a117,a760
a760,a117
a149,a89
a89,a149
a174,a89
a89,a174
a198,a89
a89,a198
a198,a520
a520,a198
a278,a89
a89,a278
a278,a69
a69,a278
a552,a89
a89,a552
a848,a89
a89,a848
a848,a706
a706,a848
a893,a89
a89,a893
a357,a90
a90,a357
a407,a90
a90,a407
a407,a437
a437,a407
a614,a90
a90,a614
a105,a91
a91,a105
a187,a91
a91,a187
a405,a91
a91,a405
a405,a404
a404,a405
a561,a91
a91,a561
a319,a92
a92,a319
a319,a833
a833,a319
a319,a925
a925,a319
a598,a92
a92,a598
a598,a41
a41,a598
a598,a168
a168,a598
a610,a436
a436,a610
a610,a536
a536,a610
a610,a750
a750,a610
a322,a93
a93,a322
a322,a333
a333,a322
a324,a93
a93,a324
a324,a470
a470,a324
a429,a94
a94,a429
a545,a94
a94,a545
a672,a94
a94,a672
a138,a95
a95,a138
a138,a276
a276,a138
a138,a564
a564,a138
a138,a148
a148,a138
a275,a95
a95,a275
a275,a492
a492,a275
a511,a96
a96,a511
a161,a97
a97,a161
a161,a852
a852,a161
a161,a111
a111,a161
a161,a589
a589,a161
a309,a97
a97,a309
a843,a97
a97,a843
a843,a959
a959,a843
a866,a97
a97,a866
a798,a98
a98,a798
a798,a176
a176,a798
a798,a968
a968,a798
a488,a100
a100,a488
a369,a101
a101,a369
a369,a716
a716,a369
a404,a101
a101,a404
a434,a101
a101,a434
a501,a101
a101,a501
a501,a119
a119,a501
a501,a194
a194,a501
a501,a858
a858,a501
a501,a668
a668,a501
a509,a101
a101,a509
a509,a235
a235,a509
a629,a101
a101,a629
a629,a606
a606,a629
a644,a101
a101,a644
a647,a101
a101,a647
a718,a104
a104,a718
a260,a105
a105,a260
a260,a462
a462,a260
a468,a105
a105,a468
a626,a105
a105,a626
a626,a269
a269,a626
a185,a106
a106,a185
a185,a282
a282,a185
a266,a106
a106,a266
a797,a106
a106,a797
a797,a209
a209,a797
a797,a483
a483,a797
a186,a107
a107,a186
a186,a767
a767,a186
a257,a107
a107,a257
a257,a852
a852,a257
a398,a109
a109,a398
a398,a124
a124,a398
a398,a565
a565,a398
a277,a108
a108,a277
a277,a807
a807,a277
a392,a108
a108,a392
a392,a725
a725,a392
a396,a108
a108,a396
a396,a229
a229,a396
a396,a584
a584,a396
a864,a109
a109,a864
a116,a111
a111,a116
a116,a741
a741,a116
a596,a112
a112,a596
a596,a752
a752,a596
a133,a114
a114,a133
a133,a237
a237,a133
a809,a114
a114,a809
a809,a336
a336,a809
a809,a596
a596,a809
a330,a115
a115,a330
a330,a300
a300,a330
a389,a115
a115,a389
a911,a115
a115,a911
a911,a199
a199,a911
a578,a117
a117,a578
a578,a691
a691,a578
a578,a948
a948,a578
a578,a907
a907,a578
a836,a117
a117,a836
a121,a118
a118,a121
a121,a162
a162,a121
a224,a118
a118,a224
a224,a751
a751,a224
a225,a118
a118,a225
a225,a930
a930,a225
a225,a527
a527,a225
a225,a492
a492,a225
a293,a118
a118,a293
a304,a118
a118,a304
a416,a118
a118,a416
a416,a285
a285,a416
a457,a118
a118,a457
a482,a118
a118,a482
a553,a118
a118,a553
a553,a505
a505,a553
a685,a118
a118,a685
a685,a736
a736,a685
a795,a118
a118,a795
a795,a853
a853,a795
a795,a58
a58,a795
a795,a779
a779,a795
a804,a118
a118,a804
a804,a579
a579,a804
a831,a890
a890,a831
a891,a118
a118,a891
a891,a167
a167,a891
a902,a626
a626,a902
a902,a579
a579,a902
a902,a160
a160,a902
a884,a122
a122,a884
a242,a27
a27,a242
a242,a906
a906,a242
a408,a124
a124,a408
a145,a126
a126,a145
a145,a499
a499,a145
a150,a126
a126,a150
a150,a961
a961,a150
a179,a126
a126,a179
a180,a126
a126,a180
a180,a412
a412,a180
a180,a528
a528,a180
a189,a126
a126,a189
a189,a144
a144,a189
a189,a76
a76,a189
a201,a126
a126,a201
a201,a467
a467,a201
a201,a386
a386,a201
a205,a126
a126,a205
a205,a167
a167,a205
a205,a975
a975,a205
a205,a380
a380,a205
a441,a126
a126,a441
a441,a834
a834,a441
a441,a598
a598,a441
a665,a126
a126,a665
a665,a480
a480,a665
a665,a836
a836,a665
a683,a126
a126,a683
a912,a126
a126,a912
a147,a127
a127,a147
a177,a127
a127,a177
a177,a493
a493,a177
a231,a127
a127,a231
a231,a806
a806,a231
a231,a570
a570,a231
a781,a127
a127,a781
a818,a127
a127,a818
a211,a129
a129,a211
a328,a129
a129,a328
a747,a129
a129,a747
a747,a576
a576,a747
a144,a131
a131,a144
a144,a395
a395,a144
a144,a590
a590,a144
a233,a131
a131,a233
a233,a504
a504,a233
a649,a131
a131,a649
a649,a660
a660,a649
a294,a132
a132,a294
a394,a132
a132,a394
a394,a713
a713,a394
a470,a132
a132,a470
a470,a713
a713,a470
a202,a134
a134,a202
a246,a134
a134,a246
a246,a809
a809,a246
a944,a134
a134,a944
a944,a513
a513,a944
a308,a135
a135,a308
a308,a690
a690,a308
a308,a30
a30,a308
a491,a135
a135,a491
a491,a547
a547,a491
a491,a688
a688,a491
a171,a137
a137,a171
a171,a620
a620,a171
a171,a827
a827,a171
a171,a411
a411,a171
a265,a137
a137,a265
a390,a137
a137,a390
a536,a137
a137,a536
a536,a811
a811,a536
a254,a138
a138,a254
a254,a901
a901,a254
a241,a139
a139,a241
a173,a141
a141,a173
a301,a141
a141,a301
a301,a447
a447,a301
a799,a142
a142,a799
a799,a171
a171,a799
a799,a583
a583,a799
a799,a745
a745,a799
a799,a298
a298,a799
a403,a147
a147,a403
a403,a223
a223,a403
a403,a611
a611,a403
a763,a150
a150,a763
a837,a150
a150,a837
a295,a151
a151,a295
a295,a471
a471,a295
a444,a151
a151,a444
a863,a154
a154,a863
a863,a549
a549,a863
a170,a157
a157,a170
a170,a760
a760,a170
a397,a157
a157,a397
a397,a214
a214,a397
a397,a13
a13,a397
a397,a465
a465,a397
a460,a157
a157,a460
a650,a158
a158,a650
a937,a158
a158,a937
a937,a233
a233,a937
a258,a160
a160,a258
a581,a160
a160,a581
a581,a225
a225,a581
a759,a160
a160,a759
a759,a212
a212,a759
a759,a260
a260,a759
a898,a160
a160,a898
a453,a161
a161,a453
a621,a161
